Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,akkuschrauber,"99,91",B015PMXG9Y,"Makita Akku-Bohrschrauber (10,8 V, 4,0 Ah, inkl. 2 Akkus und Ladegerät), DF331DSMJ","12,65","6,99",B00TTZU566,"Bosch DIY Akku-Schrauber IXO 5. Generation, 10 Schrauberbits, USB-Ladegerät, Metalldose (3,6 V, 1,5 Ah, 215 min-1 Leerlaufdrehzahl)","11,11","7,71",B00N4VTTR2,"Makita Akku-Schlagbohrschrauber 18 V / 1,5 Ah inklusive Akku-Lampe, DHP453RYLJ","6,88","1,45"
Amazon.de,aptamil,"99,91",B01GDZSZ6Q,"Aptamil Kindermilch 1+, 5er Pack (5 x 600 g)","24,13","17,09",B00D8V08UK,"Aptamil Pronutra Pre Anfangsmilch, von Geburt an, 4er Pack (4 x 800 g)","12,62","9,7",B01FMYOO1Y,"Aptamil Profutura 2 Folgemilch nach dem 6. Monat, 800 g","10,22","0,76"
Amazon.de,blutdruckmessgerät,"99,91",B00440D8A6,Sanitas SBM 21 Oberarm-Blutdruckmessgerät,"28,83","11,61",B008KWO3Q2,"Medisana BU 510 Oberarm Blutdruckmessgerät mit Arrhythmie-Anzeige, Leichte Lesbarkeit, WHO Ampel-Farbskala","16,15","6,13",B001QB2MGM,"Sanitas SBM 03 Unterarm-Blutdruckmessgerät 651.21, LCD-Display","7,9","12,17"
Amazon.de,buggy,"99,91",B01B4VFJYU,"Bayer Chic 2000 612 11 - Jogging Buggy Lola, Dots, blau/koralle","11,82","10,55",B00PFYDA5S,Peg Perego Y5BABYCUSH Baby Cushion Wendeauflage für Buggys und Hochstühle,"6,36","2,11",B00F0LEGJU,"Hauck 17122 Sport Tango/Caviar Buggy, rot/schwarz","6,02","4,52"
Amazon.de,fire tablet,"99,91",B01AHBC23E,"Fire HD 8-Tablet, 20,3 cm (8 Zoll) HD Display, WLAN, 16 GB (Schwarz) - mit Spezialangeboten","21,75","3,07",B018Y22KF8,"Fire-Tablet, 17,7 cm (7 Zoll) Display, WLAN, 8 GB (Magenta) - mit Spezialangeboten","15,73","11,9",B01J90P010,Staging Product – Not for Retail Sale,"10,21","6,47"
Amazon.de,guardians of the galaxy,"99,91",B00MWX3IUW,Guardians of the Galaxy [Blu-ray],"40,42","44,85",B072L3WDG5,Guardians of the Galaxy Vol. 2 - 2D & 3D Steelbook Edition [3D Blu-ray] [Limited Edition],"19,21","2,31",B072BBV1DL,Guardians of the Galaxy Vol. 2 [Blu-ray],"10,95","3,09"
Amazon.de,kärcher fenstersauger,"99,91",B01N5I45TE,"Kärcher Fensterreiniger WV 5 Premium, 1 Stück, 1.633-453.0","37,77","17,42",B00HUORV7Y,Kärcher 1.633-301.0 Fenstersauger WV2 Plus,"16,58","6,31",B0017S4YN8,Kärcher Fenstersauger WV 50 plus,"12,64","11,3"
Amazon.de,kühl gefrierkombination,"99,91",B004ROI3RC,Bosch KGE39AI40 Serie 6 Kühl-Gefrier-Kombination SmartCool / A+++ / Kühlen: 247 L / Gefrieren: 89 L / Edelstahl / Anti-Fingerprint,"9,96","2,67",B00JWC0X7M,Samsung RB29HER2CSA Kühl-Gefrier-Kombination / A++ / 178cm Höhe / silber / 188 L Kühlen / 98 L Gefrierteil / No Frost,"8,91","1,12",B004R9PS7U,Siemens KG39EAI40 iQ500 Kühl-Gefrier-Kombination / A+++ / 337 l / Edelstahl / Inox-antifingerprint / rechts wechselbar Türöffnung,"7,12","3,17"
Amazon.de,nintendo switch spiele,"99,91",B01N4ND0F9,Mario Kart 8 Deluxe [Nintendo Switch],"9,35","2,58",B01MUBNPYP,Super Mario Odyssey [Nintendo Switch],"7,95","5,31",B01MT8ERQW,The Legend of Zelda: Breath of the Wild [Nintendo Switch],"6,01","2,66"
Amazon.de,pool zubehör,"99,91",B005DUW6Z4,"Intex Pool Reinigungsset mit Kescher, Bodensauger und Teleskopstange, mehrfarbig, 5-teilig","17,11","4,24",B0153GXTPI,"Lundby 60.9045.00 - Pool-Set, Minipuppen mit Zubehör","9,24","10,92",B00MS3963Y,Intex 28685 Solarmatte,7,"0,74"
Amazon.de,ps4 controller,"99,91",B01GVQUX3U,"PlayStation 4 - DualShock 4 Wireless Controller, schwarz (2016)","33,69","13,67",B00BF6D63Q,"PlayStation 4 - DualShock 4 Wireless Controller, schwarz","15,8","16,46",B01N2H4EL0,"Razer Raiju Offizieller Playstation 4 Gaming Controller (PS4 Controller mit vier programmierbaren Tasten, Quick Control Panel und für Esports optimierte Ergonomie) schwarz","12,76","0,88"
Amazon.de,rasentrimmer,"99,91",B00KJIW5V0,"Bosch DIY Rasentrimmer ART 23 SL, Fadenspule, Karton (280 W, 23 cm Schnittkreisdurchmesser, 1,7 kg)","15,04","11,24",B01AU4C6RA,"Einhell Elektro Rasentrimmer GC-ET 4530 Set (450 Watt, 30 cm Schnittbreite, 10 m Fadenlänge, teleskopierbar, inkl. 3 Fadenspulen)","11,76","11,22",B00JC4W3N2,"Makita Akku-Rasentrimmer, (18 V, ohne Akku und Ladegerät), DUR181Z","8,1","1,48"
Amazon.de,samsung galaxy s7 edge hülle,"99,91",B01C42FH4A,mumbi UltraSlim Hülle für Samsung Galaxy S7 Edge Schutzhülle transparent (Ultra Slim - 0.55 mm),"49,01","13,87",B01CUFNH6G,mumbi double GRIP Hülle für Samsung Galaxy S7 Edge Schutzhülle schwarz,"12,24","4,46",B01A5OU154,mumbi Hülle für Samsung Galaxy S7 Edge Schutzhülle,"12,1","17,12"
Amazon.de,sodastream,"99,91",B06XGNM7R2,"SodaStream CRYSTAL 2.0 Glaskaraffen Wassersprudler zum Sprudeln von Leitungswasser, mit spülmaschinenfester Glasflasche für Sprudelwasser. inkl. 1 Zylinder und 2 Glaskaraffen 0,6l; Farbe: titan","20,74","2,08",B005Q9GKXG,"SodaStream Wassersprudler-Set Crystal - mit dem Glaskaraffen Sprudler ohne schleppen aus Leitungswasser prickelndes Sprudelwasser machen (1x CO2-Zylinder 60L und 2x 0,6L Glaskaraffen) Titan/Silber","17,84","5,7",B00YRZYF4Q,"SodaStream 1019811441 POWER Elektronischer Wassersprudler, vollautomatisch , mit 1 Zylinder und 1L PET Flasche (BPA) frei, Edelstahl/schwarz","13,72","4,21"
Amazon.de,staubsauger beutellos,"99,91",B01MTF06KN,"Philips FC9332/09 PowerPro Compact Bodenstaubsauger, beutellos, 650 W, weiß","13,89","4,98",B00IZ8TFO6,"Philips PowerPro Compact FC8477/91 Staubsauger ohne Beutel EEK B (EPA10 Filter), grau","13,06","6,57",B01KFIKYDO,"AEG LX7-1-FFP Staubsauger ohne Beutel EEK A (Komfortausstattung, 700 Watt, inkl. Hartbodendüse, 9 m Aktionsradius, Softräder, 1,4 Liter Staubbehälter, Edelstahlrohr mit Klickverschluss, waschbarer Hygiene Filter E12) rot","7,77","5,82"
Amazon.de,tommy hilfiger herren,"99,91",B00ZIXU6V2,"Hilfiger Denim Herren T-Shirt Original cn knit s/s, Gr. Large, Schwarz (TOMMY BLACK 078)","11,22","3,16",B00ZIXTE56,"Hilfiger Denim Herren T-Shirt Original vn knit s/s, Blau (BLACK IRIS-PT 002), Gr. L","7,53","3,01",B01N5F10EC,"Hilfiger Denim Herren Baseball Thdm Flag Cap 11, Weiß (Classic White 100), One size (Herstellergröße: OS)","4,15","2,46"
Amazon.de,trinkflasche,"99,91",B001NCDE4S,"Nalgene Trinkflasche Everyday, Blau, 1 L","16,89","11,31",B00V8C11S4,"Rosti Mepal Wasserflasche Ellipse Polyethylenterephthalat/ABS 6,3&nbsp;x 6,3&nbsp;x 27&nbsp;cm, 500&nbsp;ml, durchsichtig, 6.3 x 6.3 x 27 cm","8,11","7,73",B00V68SQPG,"Nalgene Kunststoffflaschen 'Everyday OTF', Transp./Schwarz, 078900, 5565-9024","7,95","2,98"
Amazon.de,vaiana,"99,91",B01MY38YGH,Vaiana,"38,5","6,18",B01KYQWST0,Vaiana,"5,66","5,6",B01CQTWBYK,JAKKS Pacific Germany 04696-7L - Vaiana's Magische Muschelkette,"4,29","3,04"
Amazon.de,vans old skool,"99,91",B000NSIMEA,"Vans Old Skool, VD3HY28,  Unisex-Erwachsene Sneakers, Schwarz (BlacK), 43 EU","20,51","3,79",B000R3WCCE,"Vans Old Skool, VD3HY28,  Unisex-Erwachsene Sneakers, Schwarz (BlacK), 42.5 EU","12,45","3,58",B000R3UCBM,"Vans Old Skool, VD3HY28,  Unisex-Erwachsene Sneakers, Schwarz (BlacK), 41 EU","10,09","1,98"
Amazon.de,xbox one controller,"99,91",B06XHZZF7C,Xbox Wireless Controller SE „Recon Tech“,"20,74","10,98",B01GVN10VM,Xbox Wireless Controller Weiß,"16,41","10,17",B00ZV0NH40,Xbox One - Elite Controller Wireless,"10,22","1,92"
Amazon.de,bauchtasche,"99,9",B000NDGCCO,"Eastpak Gürteltasche Springer, black, 2 liters, EK074008","50,79","12,29",B000UDNRT8,"Eastpak Gürteltasche DOGGY BAG, 3 liter, Black","28,83","7,94",B004CEU6D6,"Eastpak Gürteltasche TALKY, 2 liter, Black","3,07","2,61"
Amazon.de,beats kopfhörer,"99,9",B01LVVF94H,Beats by Dr. Dre EP Kopfhörer schwarz,"22,25","22,04",B01LW36ADS,Beats by Dr. Dre Solo 3 Wireless Kopfhörer rosé-gold,"17,52","7,41",B0179XTHYA,Beats by Dr. Dre ML9G2ZM/A Solo2 Kopfhörer (Luxe Edition) rot,"9,62","6,29"
Amazon.de,bobby car,"99,9",B00004YTTD,"Big 800001303 Bobby Car Classic, rot","31,57","18,91",B0009MC3XQ,"Big 56200 New Bobby Car, rot","13,75","9,17",B00007B8LM,BIG 1309 - Bobby Car blau,"5,78","7,27"
Amazon.de,bücher,"99,9",3868826661,"Am Arsch vorbei geht auch ein Weg: Wie Sich Dein Leben Verbessert, Wenn Du Dich Endlich Locker Machst","19,76","11,42",3442380294,BLACKOUT - Morgen ist es zu spät: Roman,"9,22","5,95",3805250940,Ein ganz neues Leben,"6,73","6,16"
Amazon.de,calvin klein unterwäsche damen,"99,9",B00L4BA4O6,"Calvin Klein Damen Bustier MODERN - BRALETTE, Einfarbig, Gr. 36 (Herstellergröße: S), Schwarz (BLACK 001)","26,77","7,83",B00NIVIO2E,"Calvin Klein Damen String MODERN COTTON - THONG, Gr. 34 (Herstellergröße: XS), Schwarz (BLACK 001)","16,39","7,52",B00B5BUBWU,"Calvin Klein Damen Slip CAROUSEL - 3PK BIKINI, 3er Pack, Gr. 36 (Herstellergröße: S), Mehrfarbig (BLACK/WHITE WZB)","9,18","9,34"
Amazon.de,embrace,"99,9",B06ZZZNDXW,Embrace - Du bist schön (OmU),"89,81","52,81",1742576184,,"8,24","21,98",B06ZZYJZW8,Die Hütte - Ein Wochenende mit Gott,"0,59","1,4"
Amazon.de,fitbit charge 2,"99,9",B01KSX374E,"Fitbit Standard Charge 2 Unisex Armband Zur Herzfrequenz Und Fitnessaufzeichnung, Schwarz, L, FB407SBKL-EU","91,38","83,03",B01KSX392O,"Fitbit Standard Charge 2 Unisex Armband Zur Herzfrequenz Und Fitnessaufzeichnung, Schwarz, S, FB407SBKS-EU","2,46","2,98",B01KSX375S,"Fitbit Charge 2 Unisex Armband Zur Herzfrequenz Und Fitnessaufzeichnung, Blau, L, FB407SBUL-EU","1,9","2,96"
Amazon.de,heiko maas,"99,9",3492058418,Aufstehen statt wegducken: Eine Strategie gegen Rechts,"96,64",100,3406707467,Furchtlose Juristen: Richter und Staatsanwälte gegen das NS-Unrecht,"2,09",0,3462050974,Neuvermessungen: Was da alles auf uns zukommt und worauf es jetzt ankommt,"0,31",0
Amazon.de,hochbeet,"99,9",B00KBSQGL8,"Habau 2854 Hochbeet mit Ablage, 119 x 57 x 90 cm","13,1","8,83",B0071YKOP4,Juwel Hochbeet mit Thermohauben 2-in-1,"11,79","9,76",3835413538,Garten-Projekte: für Selbermacher,"7,2","2,46"
Amazon.de,honor 8,"99,9",B01J0RYDPQ,"Honor 8 Smartphone (13,2 cm (5,2 Zoll) Touchscreen, 32GB interner Speicher, Android OS) schwarz","51,89","19,17",B01J0RYDPG,"Honor 8 Smartphone (13,2 cm (5,2 Zoll) Touchscreen, 32GB interner Speicher, Android OS) blau","26,39","17,05",B01J0RYCRA,"Honor 8 Smartphone (13,2 cm (5,2 Zoll) Touchscreen, 32GB interner Speicher, Android OS) weiß",8,"33,53"
Amazon.de,jbl charge 3,"99,9",B01FQVHGSG,"JBL JBLCHARGE3BLKEU Charge 3 Tragbarer Lautsprecher (Wasserdicht gemäß Schutzklasse IPX7,  20 Stunden Musikgenuss) Schwarz","50,68","19,36",B01MD24OWD,JBL Charge 3 Tragbarer Bluetooth Lautsprecher Wasserdicht mit 6000mAh Power Bank und Freisprechfunktion - Camo,"12,58","17,16",B01G7IU634,JBL Charge 3 Tragbarer Bluetooth-Lautsprecher Wasserdicht mit 6000 mAh Power Bank und Freisprechfunktion - Grau,"10,67","16,07"
Amazon.de,lautsprecher,"99,9",B00YR92T90,Logitech Z333 Multimedia Speakers - Lautsprecher für Home Entertainment (mit 80 Watt und Subwoofer) schwarz,"9,21","2,56",B06XGTYJ4X,JBL Flip 3 Spritzwasserfester Tragbarer Bluetooth-Lautsprecher mit außerordentlich Kraftvollem Klang - Sonderausgabe - Schwarz,"8,76","0,23",B00544XKK4,"Logitech Z120 Notebook-Lautsprecher 2.0 (mit 3,5 mm USB-Stromversorgung) schwarz/silver","7,5","9,87"
Amazon.de,lumia 950 hülle,"99,9",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"29,32","10,75",B00PQVJJT6,mumbi Schutzhülle Microsoft Lumia 940 Hülle transparent weiss,"27,75","19,11",B00PQXHBZS,mumbi Ledertasche im Bookstyle für Mircosoft Lumia 950 Tasche,"14,07","10,92"
Amazon.de,mikrowelle,"99,9",B00BRH5B6I,Samsung MS23F301EASEG Mikrowelle / 23 L / 800 W / schwarz / silber / Premium Select Line elektronische Steuerung,"17,48","2,76",B00IKDAPRW,Severin MW 7875 Mikrowelle / 700 W / 20 L Garraum / Silber / Grill kombinierbar,"12,55","8,96",B00KHT1CCY,Samsung GE89MST-1XEG Mikrowelle / 23 L / 800 W / schwarz / silber / 4 Auftauprogramme Grill /,"8,4","2,75"
Amazon.de,mixer,"99,9",B00UTJQ1RI,"Philips HR2195/08 Standmixer mit 21.000 U/min, 900W, für Smoothies und Milchshakes","14,24","6,11",B00MHT6LFA,"AEG PerfectMix SB 2400 Mini Mixer mit 0,4 PS-Power-Motor (bis zu 23.000 U/min, 4 Edelstahlmesser, bruchfeste 0,6 l BPA-freie Tritan-Trinkflasche, Standmixer mit gebürstetem Edelstahlgehäuse)","9,17","0,34",B01B0YRL4M,"Russell Hobbs 23470-56 Mix&Go Steel Standmixer / Smoothie Maker (300 Watt), inkl. 2 Trinkflaschen, edelstahl","7,97","4,29"
Amazon.de,ninjago,"99,9",B01J41IPYS,LEGO Ninjago 70621 - Vermillion Falle,"9,38","5,05",B01J41IPGQ,LEGO Ninjago 70622 - Wüstenflitzer,"7,18","3,81",B01J41ITA8,LEGO Ninjago 70626 - Verhängnisvolle Dämmerung,"5,88","1,13"
Amazon.de,playstation 4,"99,9",B01M4J96DV,"PlayStation 4 - Konsole (500GB, schwarz, slim) inkl. 2. DualShock Controller","41,46","19,02",B072BB2D8V,,"5,57",0,B01LQF9UKS,PlayStation 4 Pro - Konsole (1TB),"5,3","2,64"
Amazon.de,samsung galaxy s7 hülle,"99,9",B01C42FMMW,mumbi UltraSlim Hülle für Samsung Galaxy S7 Schutzhülle transparent (Ultra Slim - 0.80 mm),"23,23","12,7",B01A5PJK96,mumbi Hülle für Samsung Galaxy S7 Schutzhülle,"20,8","10,6",B01A5PJIYI,mumbi Schutzhülle für Samsung Galaxy S7 Hülle transparent weiss,"7,07","6,42"
Amazon.de,sandwichmaker,"99,9",B000094G35,Cloer 6219 Sandwichmaker / 900 W / für 2 diagonal geteilte Toasts / optische Fertigmeldung / Kabelaufwicklung /,"12,59","6,57",B008GT06T2,"Krups FDK 451 Sandwich-Toaster (850 Watt, Toastplatten 25 x 12 cm) schwarz","11,58","2,76",B00A175P98,"Clatronic ST 3477 Sandwichtoaster, blau","11,37","16,44"
Amazon.de,schwimmflügel,"99,9",B000JWJDXY,Flipper Swim Safe Schwimmhilfe,"44,39","8,76",B00TV5QPNG,"Sevylor Kinder Schwimmhilfe Puddle Jumper Deluxe, Grün (Face)","9,72","1,99",B01AK0B9P4,"Bema 18001 - Happy People, Schwimmflügel, orange, 11-30 kg (1-6 years)","9,49","7,85"
Amazon.de,senseo kaffeepadmaschine,"99,9",B0000BY5H0,Senseo HD7810/60 Original Kaffeepadmaschine (1 - 2 Tassen gleichzeitig) schwarz,"16,38","9,51",B00U7HJ2PK,Senseo HD7817/69 Original Kaffeepadmaschine (1 - 2 Tassen gleichzeitig) schwarz,"10,12","7,96",B008PP5BDI,Senseo HD7863/60 Quadrante Kaffeepadmaschine (XL-Wassertank) schwarz,"8,57","8,06"
Amazon.de,skechers damen,"99,9",B01DBWG3AO,"Skechers Flex Appeal 2.0-Break Free, Damen Outdoor Fitnessschuhe,Schwarz (bkw), 38 EU","5,31","3,16",B01AH0AUD4,"Skechers Damen Gowalk 4-Exceed Sneakers, Beige (Tpcl), 39 EU","3,09","0,86",B00GJYR1M6,"Skechers Flex Appeal Next Generation, Damen Sneakers, Grau (GYPK), 39 EU","3,05",0
Amazon.de,sonos,"99,9",B00FSCNLME,Sonos PLAY:1 WLAN-Speaker für Musikstreaming (Weiß),"20,02","11,45",B00FSCNODU,Sonos PLAY:1 WLAN-Speaker für Musikstreaming (Schwarz),"12,63","13,66",B06XGCF4C7,Sonos PLAYBASE WLAN-Soundbase für Heimkino und Musikstreaming (Weiß),"11,88","7,54"
Amazon.de,tastatur,"99,9",B00E6KGKXG,"Logitech K280e Tastatur (Kabelgebunden, Business-Tastatur, QWERTZ, Deutsche Layout) schwarz","20,18","10,68",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","12,14","9,84",B008IL952C,"Logitech Wireless Combo MK330 - schnurlose Tastatur und Computermaus (2,4GHz, USB, QWERTZ deutsches Tastaturlayout) schwarz","9,96","2,63"
Amazon.de,vatertagsgeschenk,"99,9",3868838694,"Was ich an dir liebe, Papa: Eine originelle Liebeserklärung zum Ausfüllen und Verschenken","37,63","9,65",3864050154,Männergrillbuch: Männer sind die besten Griller,"13,26","5,39",B00HY8AVQO,"Sheepworld 42621 Tasse ""Papa""","10,95","6,12"
Amazon.de,waffeleisen,"99,9",B000094G32,"Cloer 1621 Waffelautomat für klassische Herzchen-Waffeln / 930 W / 16,5 cm Durchmesser / stufenlos wählbarer Bräunungsgrad / weiß","19,91","7,03",B013R5UO0A,"AmazonBasics Waffeleisen, Leistung: 1.000 W, antihaftbeschichtete Heizplatten","12,06","11,31",B01MQNCKYX,"GOURMETmaxx 07841 Waffeleisen, 1000 W, rot","6,95","4,29"
Amazon.de,wäschespinne,"99,9",B004KIM8YE,Leifheit 82001 Wäscheschirm Linomatic 500 deluxe,"24,78","6,72",B00HSEV5K0,Leifheit 85506 Wäscheschirm Linotrend 500 Longline,"14,35","11,84",B004FJOE4A,Leifheit 82002 Wäscheschirm Linomatic 600 deluxe,"10,84","4,58"
Amazon.de,( Leer ),"99,89",B00TDNYNP8,"Netgear Arlo VMS3230-100EUS Smart Home 2 HD-Überwachung Kamera-Sicherheitssystem (100% kabellos, Indoor/Outdoor, Bewegungssensor, Nachtsicht) weiß","3,07","0,04",B00TDNYNN0,"Netgear Arlo VMS3330-100EUS Smart Home 3 HD-Überwachung Kamera-Sicherheitssystem (100% kabellos, Indoor/Outdoor, Bewegungssensor, Nachtsicht) weiß","2,51","0,02",B00TDNYNXA,"Netgear Arlo VMC3030-100EUS Smart Home Zusatz-HD-Security-Überwachung Kamera (100% kabellos, Indoor/Outdoor, Bewegungssensor, Nachtsicht) weiß","2,49","0,06"
Amazon.de,aquarium,"99,89",B01BVDGKJE,"Tetra Starter Line Aquarium-Komplettset (mit LED-Beleuchtung, stabiles 54 Liter Einsteigerbecken mit Technik, Futter und Pflegemitteln)","20,99","13,78",B016KOQSNC,Pacific Terrarium Aquarium f&uuml;r Reptilien und Amphibien,"10,89","2,65",B0042A36H8,"Tetra AquaArt Evolution Line LED Aquarium-Komplett-Set 100 Liter anthrazit (moderne LED Beleuchtung, integrierte Tag-Nachtlichtschaltung, gebogene Frontscheibe)","9,59","14,38"
Amazon.de,bettwäsche,"99,89",B008VOEC38,"Bierbaum 6277_04 Feinbiber-Bettwäsche Dessin 135 x 200 cm + 80 x 80 cm, mokka","17,75","8,52",B01IVV8QJQ,"AmazonBasics - Bettwäsche-Set, Mikrofaser, 155 x 220 cm - Dunkelgrau","9,07","4,13",B01BCBUH5I,"Catherine Lansfield Canterbury Bettwäsche-Set, grau","8,73","5,52"
Amazon.de,crocs kinder,"99,89",B002JIO90I,"Crocs Crocband 10998 Unisex - Kinder Clogs & Pantoletten, Blau (Navy), 32/33 EU","15,51","3,08",B01HEOH67O,"crocs Unisex-Kinder Classicclogk Clogs, Pink (Candy Pink), 27-28 EU","9,7","3,42",B0014CGTGM,"Crocs Crocs Classic, Unisex-Kinder Clogs, Blau (Navy 410), 32-33","8,68","2,87"
Amazon.de,die toten hosen,"99,89",B06XKVX91H,Laune der Natur,"48,78","9,06",B06XJ85SZJ,,"34,99",0,B06XJ7VL1M,Unter den Wolken,"2,69","1,01"
Amazon.de,duschvorhang,"99,89",B00W02UDI0,"InterDesign 14685EU Schimmelresistenter Wasserabweisender Stoff-Duschvorhang 180 x 200 cm, dunkelgrau","27,81","8,42",B00R2SHZ06,"InterDesign Medallion Duschvorhang aus Stoff,  183 x 183 cm, dunkeltürkis","5,31","3,13",B008MVVY4K,"Wenko 20044100 Anti-Schimmel Duschvorhang Uni Grey - Anti-Bakteriell, waschbar, mit 12 Duschvorhangringen, 100 % Polyester, grau","4,56","3,09"
Amazon.de,eiweißpulver,"99,89",B004U4WUFU,"ESN Designer Whey Protein Pro Series, Chocolate, 1kg Beutel","29,3","8,01",B008BH7KKM,"MyProtein Impact Whey Protein, Vanilla, 1000g","14,5","4,72",B00H96PVE8,"Layenberger LowCarb.one 3K Protein-Shake Vanille-Sahne, 1er Pack (1 x 360 g)","9,26","6,15"
Amazon.de,flip flops damen,"99,89",B00M17LFWM,"Havaianas Slim Damen Zehentrenner, Braun( Rose Gold), 39/40 EU (BR:37/38)","10,24","2,93",B01LPW4NHC,"Tamaris Damen 27109 Zehentrenner, Schwarz (Black/Muscat 036), 40 EU","8,15","5,13",B01MZXUZ02,"Tommy Hilfiger Damen M1285ONICA 14D3 Zehentrenner, Blau (Midnight 403), 41 EU","7,84","1,52"
Amazon.de,föhn,"99,89",B00BCQIIMS,"Philips Haartrockner HP8230/00, 2100 Watt, schwarz","23,01","8,41",B00BCQIK4O,"Philips Ionen-Haartrockner HP8232/00, 2200 Watt, weiß","16,93","3,22",B00LZSPLP0,"Braun Satin Hair 3 Style & Go HD350 Haartrockner, kompakter Föhn mit Ionen Technologie für unterwegs und auf Reisen","7,78","3,72"
Amazon.de,holzkohlegrill,"99,89",B006CE0W6K,Tepro Toronto Holzkohlegrill,"25,42","8,47",B0001VQI2M,"Grillchef by Landmann Holzkohle-Kugelgrill, Schwarz, 48 x 56 x 85 cm","5,17","2,71",B007PZICFS,"Tepro Holzkohlen Trichtergrill Vista, Silber","3,9","5,13"
Amazon.de,hundebett,"99,89",B00P7HJN4A,"Hound Hundebett Comfort, Medium","19,72","11,63",B0089LD1B2,Knuffelwuff 12652 Wasserfestes In und Outdoor Hundebett Lucky - Größe XXL 118 x 85cm Braun,"7,19","5,64",B0081TNJIW,"Knuffelwuff 12623 Hundebett Dreamline - Größe XXL 120 x 85cm, braun","5,81","2,49"
Amazon.de,injustice 2,"99,89",B01IH5G2TC,Injustice 2 [PlayStation 4],"66,12","31,56",B01IH5GDC8,Injustice 2 [Xbox One],"13,45","44,32",B01MTAD6D9,Injustice 2 - Ultimate Edition [PlayStation 4],"4,58","16,48"
Amazon.de,lego city,"99,89",B01J41G4Z0,LEGO City 60138 - Rasante Verfolgungsjagd,"6,37","3,77",B01J41FSB6,LEGO City 60152 - Straßenreiniger und Bagger,"4,99","5,12",B01J41FSKW,LEGO City 60146 - Monster-Truck,"4,46","6,32"
Amazon.de,lego friends,"99,89",B01AC19Z0W,LEGO® Friends 41125 - Pferdeanhänger und Tierärztin,"6,75","4,8",B01J41EBOG,LEGO Friends 41308 - Stephanies Backstube,"6,67","6,12",B01J41ERCM,LEGO Friends 41314 - Stephanies Haus,"6,22","1,92"
Amazon.de,microsoft lumia 950 hülle,"99,89",B00PQWYOE0,mumbi Flip Case Microsoft Lumia 950 Tasche,"30,5","21,33",B00PQVRV5K,mumbi Microsoft Lumia 950 Tasche Etui schwarz (Lasche mit Rückzugfunktion Ausziehhilfe),"30,48","10,67",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"14,75",4
Amazon.de,mini kühlschrank,"99,89",B00K8O20N8,Bomann KB 389 Mini-Kühlschrank / A++ / 51 cm Höhe / 84 kWh/Jahr / regelbarer Thermostat / Kühlmittel R600a / weiß,"28,21","16,11",B00B6VIIL0,Mobicool F16 Minikühlschrank 230 Volt [Energieklasse A++] rot,"17,16","14,26",B000OLTWYU,"CocaCola 525600 Mini-Kühlschrank / 47,7 cm Höhe / 12/230 Volt / rot","16,58","11,22"
Amazon.de,one blade,"99,89",B01B1NVCEC,"Philips OneBlade, Trimmen, Stylen, Rasieren / 4 Trimmeraufsätze, 1 Ersatzklinge QP2530/30","64,02","14,1",B01AXMKH2A,"Philips OneBlade Pro, Trimmen, Stylen, Rasieren / Präzisionskamm für 14 Längen QP6520/30","16,72","24,37",B01C0EF2OC,"Philips OneBlade Ersatzklingen QP220/50, Doppelpack","8,24","36,76"
Amazon.de,oral b,"99,89",B00KBWBPRY,"Oral-B Pro 600 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste","13,8","8,92",B01EY8LKCK,"Oral-B Genius 8900 Elektrische Zahnbürste, mit 2. Handstück, Positionserkennung, Bluetooth, Timer, Reise-Etui und CrossAction Aufsteckbürste","9,22","8,76",B0140IEGIE,"Oral-B Pro 750 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste und Reise-Etui, schwarz","8,02","5,85"
Amazon.de,prey,"99,89",B01H05Q8NU,Prey [Play Station 4],"74,41","23,64",B01N2870FR,Prey - Day One Edition inkl. Steelbook (exklusiv bei Amazon.de) - [Xbox One],"7,45","23,01",B01H05Q6FK,Prey [AT-PEGI] - [PC],"7,04","20,84"
Amazon.de,rammstein paris,"99,89",B06XT5PNMD,Rammstein: Paris [Blu-ray],"39,72",19,B06XSVB1BH,Rammstein: Paris (Special Edt.),"23,39","31,91",B06XPVS75G,,"8,56",0
Amazon.de,rasierer,"99,89",B01B1NVCEC,"Philips OneBlade, Trimmen, Stylen, Rasieren / 4 Trimmeraufsätze, 1 Ersatzklinge QP2530/30","15,05","1,76",B00YA119EQ,Philips AquaTouch Nass- und Trockenrasierer Präzisionstrimmer S5420/06,"10,14","2,13",B000OS72Y0,Remington MB320C Bartschneider-Set,"7,86","3,84"
