Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,kokosöl,"99,64",B013JOSM1C,"Mituso Bio Kokosöl nativ, 1er Pack (1 x 1 l)","55,52","9,39",B00VQ1FN3G,"Danlee Kokosnussöl, kaltgepresst - nativ, 1er Pack (1 x 500 ml)","22,9","8,93",B00GA2RZT6,"New World Gourmet Kokosöl - nativ, kaltgepresst 500 ml, 1er Pack (1 x 500 ml)","6,39","1,2"
Amazon.de,logitech maus,"99,64",B003P7X38Q,Logitech M705 Laser-Maus schnurlos schwarz/grau,"11,93","3,67",B00L8VNQ88,Logitech G402 Hyperion Fury FPS Gaming Maus (USB),"10,36","4,83",B019NFPE2G,Logitech G502 Proteus Spectrum RGB Tunable Gaming-Maus schwarz,"10,04","3,96"
Amazon.de,lotusgrill,"99,64",B007MLWCB0,"Lotus 91577 Holzkohlengrill, anthrazit","33,37","20,44",B0080WVXEM,"LotusGrill Holzkohlengrill Serie 340, Farbe Korn, 39,0 x 38,5 x 26,9","29,4","49,17",B012CT1TBK,Bruzzzler Grillerette Classic - rauchfreier Holzkohlegrill inkl. Tragetasche,"11,54","1,38"
Amazon.de,oral b aufsteckbürsten,"99,64",B003VWD560,"Oral-B Precision Clean Aufsteckbürsten, 8er Pack +2","41,03","14,84",B003U9V7R8,"Oral-B Sensitive Aufsteckbürsten, 4er Pack","16,76","15,5",B0052WPIB2,"Oral-B Tiefen-Reinigung Aufsteckbürsten, 4er Pack","10,81","6,14"
Amazon.de,pokemon,"99,64",B01CCNANYU,Pokémon Mond - [3DS],"40,23","5,16",B01CCNASK4,Pokémon Sonne - [3DS],"13,89","1,73",B017CL1RK6,,"9,4",0
Amazon.de,pulsuhr,"99,64",B000I6FN5I,Beurer PM 25 Pulsuhr,"22,12","21,75",B003DKJ398,"Sigma Pulsuhr PC 25.10, grau, 28301","9,77","12,53",B00OBZKT2E,"POLAR Trainingscomputer M400 HR, Schwarz, 90051341","6,24","0,68"
Amazon.de,raspberry pi,"99,64",B01CEFWQFA,Raspberry Pi 3 Model B,"64,44","17,53",B00T2U7R7I,"Raspberry Pi 2 - 900MHz quad-core ARM Cortex-A7 CPU, 1GB LPDDR2 SDRAM, complete compatibility with Raspberry Pi 1","16,87","22,06",3836237954,"Raspberry Pi: Das umfassende Handbuch. Komplett in Farbe - inkl. Schnittstellen, Schaltungsaufbau, Steuerung mit Python u.v.m.","5,24","11,32"
Amazon.de,salomon schuhe herren,"99,64",B00YHNWDDI,Salomon XA PRO 3D GTX Herren Traillaufschuhe,"12,79",0,B00WTZRDMW,Salomon Speedcross 3 Herren Traillaufschuhe,"5,85",0,B01CJGTSLO,,"5,16",0
Amazon.de,vivoactive hr,"99,64",B01ENLHSRY,,"83,21",0,B00RE1UL52,"Garmin vívoactive Sport GPS-Smartwatch (3 Wochen Batterielaufzeit, Sport Apps, Laufen, Radfahren, Schwimmen, Golfen)","4,77","48,77",B01BKUB66U,"Garmin vívoactive HR Sport GPS-Smartwatch (integrierte Herzfrequenzmessung am Handgelenk, diverse Sport Apps)","3,09","37,74"
Amazon.de,überwachungskamera,"99,64",B00VWKWJF6,"HiKam S5 mini drahtlose IP Überwachungs-Kamera (HD, 720p)","22,15","14,44",B017AJNE60,"HiKam Wireless IP Kamera HD für Außenbereich mit deutscher App/Anleitung/Support, weiß, A7","19,57","9,75",B00TDNYNP8,"Netgear Arlo VMS3230-100EUS Smart Home 2 HD-Kamera-Sicherheitssystem (100% kabellos, Indoor/Outdoor, Bewegungssensor, Nachtsicht) weiß","10,07","6,47"
Amazon.de,battlefield 1,"99,63",B01F5LEMZW,Battlefield 1 - [PlayStation 4],"38,43","7,37",B01F8ODLOE,Battlefield 1 - Collector's Edition - [PC],"29,62","5,74",B01F5LEC8Y,Battlefield 1 - [PC],"13,12","10,96"
Amazon.de,bravo hits,"99,63",B01CRT71EE,Bravo Hits Vol. 93,"59,95","12,15",B018N37Y18,"Bravo Hits,Vol.92","26,6","18,19",B013HC8LZS,Bravo Hits Vol.91,"4,23","7,64"
Amazon.de,dampfbügelstation,"99,63",B006TYYO7G,"Tefal GV5245 Dampfbügelstation Easycord Pressing, 4,5 bar, Variabler Dampf 0-90 g/min","22,87","10,14",B00MOIFXN0,"Tefal GV6720 Hochdruck-Dampfbügelstation Effectis, 5 Bar, 100 g /min Dampf","10,84","8,32",B00BMMIVRO,"Tefal GV8960 Dampfbügelstation Pro Express Total, 6 bar, Variabler Dampf 0-120 g/min, Dampfstoß: 340 g/min, automatische Abschaltung","6,97","3,83"
Amazon.de,deckenventilator,"99,63",B002Y15CWO,Westinghouse 7255740 Deckenventilator Bendan,"18,79","5,76",B0016KUYAO,Westinghouse 7815840 Deckenventilator Turbo Swirl,"11,83","3,89",B0016M4NRC,Westinghouse 7826340 Deckenventilator Industrial,"4,86","3,07"
Amazon.de,garmin vivoactive hr,"99,63",B01ENLHSRY,,"77,25",0,B017BO18LM,"Garmin vívosmart HR Fitness-Tracker - integrierte Herzfrequenzmessung am Handgelenk, Smart Notifications","5,8",0,B00RE1UL52,"Garmin vívoactive Sport GPS-Smartwatch (3 Wochen Batterielaufzeit, Sport Apps, Laufen, Radfahren, Schwimmen, Golfen)","5,67","7,52"
Amazon.de,lego nexo knights,"99,63",B01CCT2FLI,LEGO Nexo Knights 70323 - Jestros Vulkanfestung,"8,85","0,78",B01AC1BDG6,LEGO Nexo Knights 70336 - Ultimativer Axl,"6,98","2,52",B013JQDXKA,LEGO Nexo Knights 70317 - Fortrex - Die rollende Festung,"6,04","4,1"
Amazon.de,unkrautvernichter,"99,63",B019XVMW52,"Compo Totalherbizid Vorox Unkrautfrei Express 1000 ml, gelb","28,02","9,52",B000PTOHW8,"Compo 16417 Rasenunkraut-Vernichter Banvel M, 240 ml","23,17","5,46",B00RPBHW76,Compo 25389 Rasenunkraut-Vernichter Perfekt,"8,04","5,66"
Amazon.de,calvin klein unterwäsche damen,"99,62",B00LATFR62,Calvin Klein underwear Damen Bustier MODERN COTTON - BRALETTE,"28,57",0,B00MHK1HR6,Calvin Klein underwear Damen String MODERN COTTON - THONG,"15,45",0,B00MHK1HXK,Calvin Klein underwear Damen Slip MODERN COTTON - BIKINI,"11,57",0
Amazon.de,chewbacca maske,"99,62",B013E5BJBQ,"Hasbro Star Wars B3226EU4 - E7 Chewbacca elektronische Maske, Verkleidung","92,81",100,B013GRR2QI,Hasbro B8032EU4  - Star Wars E7 Kylo Ren Maske mit Stimmenverzerrer,"1,89",0,B00NNC89N2,Star Wars Maske (kompletter Kopf) Kostüm - Fasching Party Karneval (Chewbacca),"1,77",0
Amazon.de,crocs herren,"99,62",B00B4ETBPG,Crocs Classic 10001 Unisex - Erwachsene Clogs,"15,7",0,B00LA1SKLE,Crocs Crocband Unisex - Erwachsene Clogs,"15,62",0,B001TOD3PA,crocs Baya 10126 Unisex - Erwachsene Clogs & Pantoletten,"6,93",0
Amazon.de,flip flops herren,"99,62",B01DXRUUWE,,"7,23",0,B00RP0K238,Quiksilver MONKEY ABYSS M SNDL XKKC Herren Sandalen,"6,79",0,B018JTZ2PG,,"5,53",0
Amazon.de,gaming headset,"99,62",B00CJ5FPUE,Logitech G430 Gaming Kopfhörer (geeignet für PC und PS4) blau,"16,67","4,73",B00KXYV74G,Razer Kraken USB Gaming Headset für PC und PS4,"8,11","3,2",B00OTOJEDM,Sharkoon Rush ER1 Gaming Headset weiß,"7,3","5,85"
Amazon.de,prince,"99,62",B00005M989,The Very Best Of Prince,"19,08","6,86",B01DMSHO78,Hitnrun Phase Two,"11,27","11,07",B014RPCV82,Hitnrun Phase One,"6,26","7,66"
Amazon.de,victorinox,"99,62",B0001P151W,"Victorinox Offiziermesser Huntsman 15 Funktionen, rot/silber, 1.3713-033","13,93","3,39",B00BMTRU0Q,"Victorinox 6-teiliges Tafelmesser-Set mit Wellenschliff in Grün, Rot, Blau, Gelb, Pink, Orange","6,31","4,53",B0001P15CG,"Victorinox Offiziermesser Spartan, 12 Funktionen, rot/silber, 1.3603-033","5,41","1,47"
Amazon.de,amazon fire tv,"99,61",B00KAKPZYG,Fire TV Stick,"49,21","17,67",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"31,91",10,B00KQEG1GC,"Amazon Fire TV, Zertifiziert und generalüberholt","5,68","21,48"
Amazon.de,dvd player,"99,61",B00BSCAB76,"Sony DVP-SR170 DVD-Player (SCART, NTSC, PAL) schwarz","27,51","23,14",B00IQJN6F8,"LG DP542H DVD-Player (1080p Upscaling, HDMI) schwarz","23,42","23,39",B014P07FPS,"Samsung BD-J4500/4500R Blu-ray Player (HDMI, USB 2.0) schwarz","7,61","1,41"
Amazon.de,fahrradständer,"99,61",B0025U0TLI,"XLC Seitenständer KS-S01, schwarz/silber, 2502600000","20,14","14,93",B00J7JMOTU,Relaxdays Fahrradständer Bodenparker für 4 Fahrräder - Mehrfachständer aus Stahl für Wand-/Bodenmontage,"10,77","8,19",B00J6EOQJC,"Relaxdays Fahrradständer für 3 Fahrräder, Silber, 10017694","8,35","10,06"
Amazon.de,lego duplo,"99,61",B000T735AQ,Lego Duplo 6176 - Grundbausteine,"15,39","6,02",B00NVDJWU2,Lego Duplo 10584 - Wildpark,"5,99","4,7",B013GY7GQ2,LEGO Duplo 10816 - Meine ersten Fahrzeuge,"5,64","7,38"
Amazon.de,mähroboter,"99,61",B006MWDNVI,"Gardena Mähroboter R40Li, 4071-20","25,73","37,52",B00BCMCIS2,"Gardena Mähroboter R 70 Li, 04072-20","23,25","36,45",B00S4Z8BIQ,"Bosch Home and Garden Mähroboter Indego 1000 Connect, Ladestation, Netzgerät, 200 m Begrenzungsdraht, Befestigungsklammern,Karton (Für bis zu 1000m² Rasenfläche, Mähfläche pro Ladung: bis zu 200 m²)","11,12","1,93"
Amazon.de,polar a360,"99,61",B016BKJW42,POLAR Activity Tracker A360,"81,57",0,B017BO18LM,"Garmin vívosmart HR Fitness-Tracker - integrierte Herzfrequenzmessung am Handgelenk, Smart Notifications","2,16",0,B019FEOY1C,"Polar Wechselarmband, weiß, S, 91057466","2,11","23,17"
Amazon.de,aktenvernichter,"99,6",B00LSRAX4M,"AmazonBasics Aktenvernichter, 5-6 Blatt Kreuzschnitt, für Papier und Plastikkarten","29,28",11,B0034CE6UQ,Geha Aktenvernichter Home & Office S7CD,"8,59","2,48",B00ADX9KBY,"Fellowes Powershred M-7C Aktenvernichter, Schneidleistung - 7 Blatt - Partikelschnitt, schwarz","6,92","1,96"
Amazon.de,bücher,"99,6",3499267330,"Über uns der Himmel, unter uns das Meer","15,05","2,41",3805250940,Ein ganz neues Leben,"14,64","1,54",3492307256,"Honigtot: Roman (Honigtot-Saga, Band 1)","7,29","1,32"
Amazon.de,klimagerät,"99,6",B00AYCNJ3E,"De'Longhi PAC N 81  Mobiles Klimagerät, EEK: A","30,06","12,46",B00BRH5AFK,"Comfee mobiles Klimagerät MPS1-07CRN1-ERP, mit 3 Jahren Garantie, 7000 BTU, für Räume bis 24 m² , EEK: A","16,65","15,09",B00GWJLAZM,"Suntec Wellness  Mobiles Klimagerät Impuls 2.0+, 7000 BTU, weiß, 12600, EEK: A","10,27","12,61"
Amazon.de,malbücher für erwachsene,"99,6",3842712227,Malbuch für Erwachsene: Meditation: Mit wundervollen Bildern alle Sorgen gehen lassen,"12,62","3,51",3842712219,Malbuch für Erwachsene: Komm zur Ruhe: Mit friedvollen Bildern vom Alltag entspannen,"6,98","2,06",3842712235,Malbuch für Erwachsene: Punkt-zu-Punkt: Zaubern Sie großartige Bilder wie aus dem Nichts,"5,67","2,19"
Amazon.de,maus,"99,6",B00AZKNPZC,"Logitech B100 Optical Business Mouse, schwarz","31,8","11,81",B0052EH8OA,Logitech M185 Maus schnurlos grau,"10,27","2,63",B00L6HCXRE,Sharkoon Shark Force Gaming Maus schwarz,"5,62","3,87"
Amazon.de,t-shirt herren,"99,6",B00P421OBS,Jack & Jones Tech Herren T-shirt JJT Foam New Tee Short Sleeves Crew Neck Noos,"8,05",0,B00IINLBO0,,"4,98",0,B00N4RRI10,"Lower East Herren T-Shirt mit Rundhalsausschnitt für Sport & Freizeit, 5er Pack, in verschiedenen Farben","4,51",0
Amazon.de,akku batterien,"99,59",B00KNVNLU2,"Kraftmax 16er-Kombipack Panasonic Eneloop Akkus 8 AA / Mignon , 8 AAA / Micro Hochleistungs Akku Batterien in Kraftmax Akkuboxen V5, 16er Pack","52,07","58,64",B00KNVNHVU,"Kraftmax 8er-Pack Panasonic Eneloop AA / Mignon Akkus - Neueste Generation - Hochleistungs Akku Batterien in Kraftmax Akkuboxen V5, 8er Pack","45,94","10,18",B000EGWOCM,Varta Rechargeable Accu Ready2Use AA Mignon Ni-Mh Akku (4-er Pack. 2100 mAh),"0,54","5,24"
Amazon.de,dildo,"99,59",B008VNLM46,,"17,52",0,B000FUI48U,"Orion 523119 Penis-Nachbildung European Lover, 23 cm lang, Ø 4 cm-4,5 cm","13,28","10,05",B001FFTHE4,"ZBF 6700007429 So Real Suction Base 6"" Realistic Dong & Balls","4,54","4,92"
Amazon.de,flip flops,"99,59",B01DXRUUWE,,"12,64",0,B018JTZ2PG,,"7,04",0,B00SIZH8FO,Crocs Crocband Flip 11033 Unisex - Erwachsene Zehentrenner,"6,37",0
Amazon.de,high und hungrig 2,"99,59",B01EVZDZTM,High & Hungrig 2,"69,18","64,01",B01DCVCYYS,High & Hungrig 2 (Limited Fan Edition),"19,58","9,47",B00JL0AWXK,High & Hungrig,"2,87","12,06"
Amazon.de,kinderrucksack,"99,59",B002L10NI0,"Jack Wolfskin Kinder Rucksack Little Joe, Night Blue, 32 x 29 x 2 cm, 11 Liter, 26221-1010","9,07","5,17",B0197ZO4SM,"VAUDE Kinder Rucksack Ayla, Grenadine, 29 x 21 x 12 cm, 6 Liter, 14878","5,9","3,95",B009ZRMDZO,"VAUDE Kinder Rucksack Ayla, Grass/Applegreen, 29 x 21 x 12 cm, 6 Liter, 14878","3,43","2,72"
Amazon.de,t shirt herren,"99,59",B00P421OBS,Jack & Jones Tech Herren T-shirt JJT Foam New Tee Short Sleeves Crew Neck Noos,"9,02",0,B00361NEHQ,,"7,44",0,B0085SFJPK,"JACK & JONES Herren T-Shirt Basic V-neck Tee S/S Noos, Einfarbig","5,93",0
Amazon.de,teichpumpe,"99,59",B007H5C3UG,Pontec Filter- und Bachlaufpumpe PondoMax Eco 2500,"32,19","12,08",B0016080WS,Pontec Wasserspielpumpe PondoVario 1500,"12,06","7,2",B007H5C3HE,Pontec Filter- und Bachlaufpumpe PondoMax Eco 1500,"9,82","7,91"
Amazon.de,tischtennisschläger,"99,59",B000R5PG98,"Hudora Tischtennisset New Contest, 76249 (2 Schläger, 3 Bälle)","20,47","8,74",B003HC8HTE,JOOLA Tischtennis-Set Family,"8,78","5,36",B00140AI9I,JOOLA Tischtennis-Schläger Rosskopf Smash,"7,47","5,33"
Amazon.de,calvin klein unterwäsche herren,"99,58",B00JVILAJM,"Calvin Klein underwear Herren Boxershorts TRUNK, 3er Pack","30,7",0,B013QOOLTW,,"21,14",0,B00GC1PSTY,Calvin Klein underwear Herren Boxershort COTTON STRETCH - 3P LOW RISE TRUNK,"9,83",0
Amazon.de,fitness tracker,"99,58",B00FEQ6TVO,"POLAR Activity Tracker Loop, Black, 90054599","14,28","11,22",B0095PZHPE,"Fitbit Uhren Mess One, Schwarz, FB103BK-EU","8,9","35,51",B00MOIUV28,"Runtastic ORBIT Ersatzarmbänder Color Set 3  (Grün, Grau, Weiß)","8,22",0
Amazon.de,gästebuch hochzeit,"99,58",B00GY8IEC8,"Liebes Brautpaar ...: Das Hochzeits-Gästebuch, das Spaß macht!","14,74","6,26",B003NWTMR4,"Walther GB-173 Gästebuch ""Puzzle"", Format 23 x 25 cm, 144 weiße Seiten, mit Ausschnitt für persönlichen Namen","14,54","6,61",B008XCP0FC,Walther GB-123 Gästebuch Sweet Heart,"7,68","7,67"
Amazon.de,nikon d500,"99,58",B01AUBSY38,"Nikon D500 Digitale Spiegelreflexkamera (20.9 Megapixel, 8 cm (3,2 Zoll) LCD-Touchmonitor, 4K-UHD-Video, WiFi) nur Gehäuse schwarz","68,73","28,04",B01AUBSWVW,"Nikon D500 Digitale Spiegelreflexkamera (20.9 Megapixel, 8 cm (3,2 Zoll) LCD-Touchmonitor, 4K-UHD-Video, WiFi) Kit inkl. Nikkor AF-S DX 16-80mm 1:2;8-4 E VR ED Objektiv","10,23","28,04",B00NINZLKK,"Nikon D750 SLR-Digitalkamera (24,3 Megapixel, 8,1 cm (3,2 Zoll) Display, HDMI, USB 2.0) nur Gehäuse schwarz","6,18",0
Amazon.de,zoomania,"99,58",B01C9P3532,Zoomania,"60,97","14,1",B01C9P34F6,Zoomania [Blu-ray],"13,87","5,36",B01AUPBGAW,"Bullyland 13174 - Spielfigur, Walt Disney Zoomania, Flash, bunt","4,81","10,5"
Amazon.de,dfb trikot,"99,57",B0185K7Z5O,adidas Herren Heimtrikot UEFA Euro 2016 DFB Replica,"29,58",0,B0185K7Z7M,adidas Herren UEFA EURO 2016 DFB Auswärtstrikot Replica,"16,58",0,B00H0CJQTW,adidas Herren Trainingsshirt DFB Trikot Home WM,"8,85",0
Amazon.de,föhn,"99,57",B00BCQIK4O,"Philips HP8232/00 Ionen-Haartrockner, 2200 Watt, weiß","23,95","4,82",B00BCQIIMS,"Philips HP8230/00 Haartrockner, 2100 Watt, schwarz","17,59","8,33",B0044DDC04,"Grundig HD 6080 Ionen-Haartrockner (2200 Watt), schwarz-silber","7,45","1,81"
Amazon.de,go pro,"99,57",B00O32GU6O,"GoPro HERO Actionkamera (5 Megapixel, 71,3 mm x 67,1 mm x 39,0 mm)","33,82","25,4",B00O32GPKK,"GoPro HERO4 Silver Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","29,66","12,08",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","15,06","9,4"
Amazon.de,briefkasten,"99,56",B008I0I7X6,"BURG-WÄCHTER, Briefkasten mit Zeitungsbox A4 Einwurf-Format, Verzinkter Stahl, Seculine 2500 Ni","17,88","9,01",B00HVDK8QA,Design Briefkasten Metall 36x30cm Schwarz-Rot,"8,05","12,97",B007VCLICE,"BURG-WÄCHTER, Briefkasten in Matt-Optik, A4 Einwurf-Format, Innenbeleuchtung, Kunststoff, Pearl 886 GR, Granit","4,68","4,47"
Amazon.de,galaxy s6 hülle,"99,56",B00T5WSNBC,mumbi Schutzhülle Samsung Galaxy S6 / S6 Duos Hülle transparent weiss (Slim - 1.2 mm),"45,8","22,42",B00T5WCJN0,mumbi Schutzhülle Samsung Galaxy S6 / S6 Duos Schutzhülle (Slim - 1.2 mm),"45,17","4,42",B00QU4Q31A,"Spigen ® Schutzhülle Samsung Galaxy S6 Hülle NEO HYBRID [Metallisierte Tasten] - Tasche  Samsung Galaxy S6/ SVI, BUMPER STYLE Schutzhülle - satinsilber [Satin Silver - SGP11320]","1,92","3,33"
Amazon.de,gartentisch,"99,56",B00IHXQG14,"Ultranatura Aluminium Gartentisch, Korfu Serie - Basic, 150 x 96 x 73 cm, grau","21,19","15,11",B00C87OKGS,"Ultranatura Aluminium Gartentisch, Korfu Serie, grau","9,67","3,78",B00UFGEWQ2,"Ultranatura Loungetisch, Canberra Serie - Edles & Hochwertiges Eukalyptusholz FSC zertifiziert - 110 cm x 70 cm x 47 cm","6,52","10,07"
Amazon.de,gürteltasche,"99,56",B000NDGCCO,"Eastpak Gürteltasche Springer, black, 2 liters, EK074008","14,67","3,6",B0060J64IM,Samsonite Gürtelsafe  Double Pocket Money Belt Graphite,"9,43","5,8",B000UDNRT8,"Eastpak Gürteltasche DOGGY BAG, 3 liter, Black","8,55","5,22"
Amazon.de,reinhard mey,"99,56",B01DTLZ87G,Mr. Lee,"72,1","13,66",B00VB3DAWK,Dann Mach's Gut Live,"5,53","7,3",B016CLR3AK,Lieder von Freunden,"3,92","5,62"
Amazon.de,sonnenschirme,"99,56",B004EWGODW,"Schneider Sonnenschirm Rhodos, natur, ca. 300 x 300 cm, 8-teilig, quadratisch","11,49","0,97",B00AKQNKSI,"Schneider Sonnenschirm Locarno, natur, ca. 200 cm Ø, 8-teilig, rund","9,78","3,43",B00AKQNPQU,"Schneider Sonnenschirm Venus, grau, ca. 300 cm Ø, 6-teilig, rund","8,39","5,29"
Amazon.de,waage,"99,56",B003CT4XS6,Soehnle 61350 PWD SilverSense Digitale Personenwaage,"34,97","9,39",B003J367QG,Clatronic PW 3368 Personenwaage,"18,74","8,81",B005OT3LGW,"Grundig PS 4110 Premium-Digitale Körperwaage, Bambusholz","9,12","9,8"
Amazon.de,hängesessel,"99,55",B01B1DOQ5E,"Ultranatura Hängesessel mit Querstrebe Bali-Serie, bis 150 kg belastbar, beige","28,23","17,61",B00268JSRK,Amazonas  AZ-2030280 Hängesessel Brasil cappuccino,"13,23","17,23",B005S0PV0Q,"Amazonas 2030130 Hängesessel ""Brasil"", grenadine","6,67","5,59"
Amazon.de,weber grill zubehör,"99,55",B000WEKLTE,"Weber 6415 Alu-Tropfschalen klein, 10 Stück","4,91","2,41",B0044ERTDY,"Weber 8834 Gourmet BBQ System , Sear Grate Einsatz","4,74","2,16",B009IH0I5I,"Weber 6678 Gemüsekorb, groß","4,49","3,46"
Amazon.de,( Leer ),"99,54",B016OQEENC,"Lego Minifiguren 71014, ""DFB - Die Mannschaft"", sortiert (Inhalt zufällig, ohne Vorauswahl)","3,17","0,06",B014FL2LC4,"Tombow BC-AP12 Kugelschreiber Air Press Pen mit innovativer Druckluftechnik, vollschwarz","1,71","0,77",B00TEIKZ90,AmazonBasics Sportarmband für iPhone 6 und Samsung Galaxy S6,"1,1","0,19"
Amazon.de,digitalkamera,"99,54",B00HH8A2CE,"Sony DSC-W810 Digitalkamera (20,1 Megapixel, 6x optischer Zoom (12x digital), 6,8 cm (2,7 Zoll) LC-Display, 26mm Weitwinkelobjektiv, SteadyShot) schwarz","9,56","9,61",B00TFLQ2V6,"Nikon Coolpix S33 Digitalkamera (13,2 Megapixel, 3-fach opt. Zoom, 6,9 cm (2,7 Zoll) LCD-Display, USB 2.0, bildstabilisiert) blau","8,15","2,27",B01BYERPYE,"Canon PowerShot SX720 HS Reisekamera (7,5 cm (3 Zoll) LCD-Display, 40x Zoom) schwarz","6,68","2,63"
Amazon.de,kulturbeutel,"99,54",B001HYXMVC,"Jack Wolfskin Kulturbeutel Culture Duffle, Phantom, 33 x 18 x 1.5 cm, 5 Liter, 86156-635","7,66","8,07",B00YUXDX2A,"Jack Wolfskin Kulturbeutel Waschsalon, Dried Tomato, 14.7 x 8.8 x 7.2 cm, 1 Liter, 86130-2056","5,07","4,79",B014HK1F5M,Jack Wolfskin Kulturbeutel Waschsalon,5,0
Amazon.de,bap,"99,53",B01DEFHRSA,"Die beliebtesten Lieder (Limitierte Fan-Box) (Box-Set, Limited, 3CD, Merchandise)","25,82","13,19",B01CRTDD1E,Die beliebtesten Lieder (Limited Deluxe Edition) (3CD),"25,66","7,4",B017I3RJPU,Lebenslänglich,"15,36","8,89"
Amazon.de,garmin vivosmart hr,"99,53",B017BO18LM,"Garmin vívosmart HR Fitness-Tracker - integrierte Herzfrequenzmessung am Handgelenk, Smart Notifications","64,21",0,B01ENLHSRY,,"10,17",0,B00NIUBFXU,"Garmin vívosmart Fitness-Tracker (Smart Notifications, Touchsreendisplay)","8,83",0
Amazon.de,munddusche,"99,53",B003RRY432,Oral-B Professional Care WaterJet Munddusche,"25,71","14,26",B009GUDVW4,Panasonic EW1211W Munddusche (zur Reinigung der Zahnzwischenräume),"15,32","3,69",B003RRY42S,Oral-B Professional Care OxyJet mit Munddusche,"10,42","6,77"
Amazon.de,radiohead,"99,53",B01FDF12W6,A Moon Shaped Pool,"57,18","8,29",B000002UJQ,Ok Computer,"5,7","9,05",B00172MANK,Best of,"5,16","3,52"
Amazon.de,gutschein zum ausdrucken,"99,52",B0054PDP2Q,Amazon.de Gutschein zum Drucken (A wie Amazon),"81,53","31,98",B00X67BISW,Amazon.de Grußkarte mit Geschenkgutschein - 10 EUR (Happy Birthday Ballons),"9,53","7,21",B0054PDOV8,Amazon.de Gutschein per E-Mail (A wie Amazon),"4,12","0,38"
Amazon.de,harry potter,"99,52",B00C6CEKXI,Harry Potter - Complete Collection [8 DVDs],"24,4","16,82",0751565350,Harry Potter and the Cursed Child - Parts I & II (Special Rehearsal Edition): The Official Script Book of the Original West End Production,"14,18","3,74",3551354014,Harry Potter und der Stein der Weisen,"9,94","7,63"
Amazon.de,homefront,"99,52",B00KS3LWXI,Homefront: The Revolution - Day One Edition (100% uncut) - [PlayStation 4],"66,67","12,83",B00KS3LWWO,Homefront: The Revolution - Day One Edition (100% uncut) - [PC],"12,18","8,93",B00KS3LWYC,Homefront: The Revolution - Day One Edition (100% uncut) - [Xbox One],"6,77","15,99"
Amazon.de,rieker sandalen für damen,"99,52",B00PLN01BO,Rieker 64278 Damen Sandalen,"4,85",0,B009T2ROTA,Rieker 68851 Damen Sandalen,"2,43",0,B00GWJG87C,Rieker 608K1 Damen Pantoletten,"2,04",0
Amazon.de,fit bit,"99,51",B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"23,29",0,B01DK5DA8K,Fitbit Fitness Armband Alta,"15,38",0,B00CIV6990,"Fitbit Fitness-Tracker Flex Wireless, schwarz, 76969","12,79","49,63"
Amazon.de,kurze hosen herren,"99,51",B00WMRWLCO,,"8,8",0,B00I39K7DA,Surplus Herren Chino Shorts Xylontum,"7,43",0,B0055R2KN8,,"7,17",0
Amazon.de,mechanische tastatur,"99,51",B00EYT2B82,Roccat Ryos MK Advanced Mechanical Gaming Tastatur (MX Key Switch schwarz),"11,7","12,92",B00432WD38,"SteelSeries 6Gv2 mechanische Gaming Tastatur (deutsches Tastaturlayout, QWERTZ) schwarz","9,85","8,61",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","7,33","0,78"
Amazon.de,umzugskartons,"99,51",B004UF5KLK,"BB-Verpackungen Umzugskartons, 25 Stück, (Profi) STABIL + 2-WELLIG - Umzug Karton Kisten Verpackung Bücher Schachtel","40,11","14,83",B00E1F13QK,"BB-Verpackungen Umzugskarton, 10 Stück, (Profi) 2-WELLIG - Umzug Karton Kisten Verpackung Bücher Schachtel","13,24","12,92",B00BUKLZIA,"BB-Verpackungen Umzugskarton, 30 Stück, (Profi) 2-WELLIG + doppelter Boden","13,07","12,37"
Amazon.de,wasserschuhe,"99,51",B013COPMJE,BECO Badeschuhe / Surfschuhe für Damen und Herren,"19,57",0,B00KPP25G2,Waimea Erwachsene Wassersportschuhe Aquaschuhe,"8,69",0,B004NNUMVC,Cressi Badeschuhe Unisex - Erwachsene,"7,38",0
Amazon.de,adidas superstar,"99,5",B00UCYWY1C,adidas Originals Superstar Unisex-Kinder Sneakers,"16,23",0,B0123RCI5C,adidas Superstar Foundation Herren Sneakers,"11,44",0,B00UBWN65S,"adidas Superstar Foundation, Unisex-Kinder Sneakers","6,02",0
