Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,milchaufschäumer,"99,57",B002H4HQD6,"Caso 1610 Fomini Milchaufschäumer, Cremigster Milchschaum, mit Edelstahlfeder und Edelstahl-Standfuß","19,18","12,15",B00BCQI5PI,"Philips CA6500/60 Senseo Milk Twister Milchaufschäumer (Antihaftbeschichtung, Bedienung auf Tastendruck) schwarz","13,64","4,31",B000BZ6BXE,BODUM 1446-01 Milchschäumer LATTEO,"7,97","8,08"
Amazon.de,moskitonetz,"99,57",B00BZM0Y0I,Ultranatura Moskitonetz Luna,"41,77","19,25",B001PL5WN8,"Mokito Netz Travelline Box 200, 4260057670113","18,83","12,88",B00ZPB5L4O,"Black Crevice Moskitonetz, BCR137001","10,65","12,56"
Amazon.de,salomon schuhe herren,"99,57",B00YHNWDDI,Salomon XA PRO 3D GTX Herren Traillaufschuhe,"12,3",0,B00WTZREJY,Salomon XA PRO 3D Herren Traillaufschuhe,"5,02",0,B01CJGTSLO,,"4,44",0
Amazon.de,softshell jacke herren,"99,57",B009OGIAC6,Black Canyon Herren 3-Lagen Kapuzenjacke,"6,62",0,B007PMTB9M,Erima Softshell Jacke Function,"6,34",0,B0079VPQ8Y,Ultrasport Herren-Funktions-Outdoorjacke Softshell Stan mit Ultraflow 5.000,"5,02",0
Amazon.de,umzugskartons,"99,57",B004UF5KLK,"BB-Verpackungen Umzugskartons, 25 Stück, (Profi) STABIL + 2-WELLIG - Umzug Karton Kisten Verpackung Bücher Schachtel","41,7","15,88",B00E1F13QK,"BB-Verpackungen Umzugskarton, 10 Stück, (Profi) 2-WELLIG - Umzug Karton Kisten Verpackung Bücher Schachtel","16,26","15,45",B00BUKLZIA,"BB-Verpackungen Umzugskarton, 30 Stück, (Profi) 2-WELLIG + doppelter Boden","13,06","12,17"
Amazon.de,briefkasten,"99,56",B008I0I7X6,"BURG-WÄCHTER, Briefkasten mit Zeitungsbox A4 Einwurf-Format, Verzinkter Stahl, Seculine 2500 Ni","14,9","7,99",B00HVDK8QA,Design Briefkasten Metall 36x30cm Schwarz-Rot,"10,04","15,24",B007VCLICE,"BURG-WÄCHTER, Briefkasten in Matt-Optik, A4 Einwurf-Format, Innenbeleuchtung, Kunststoff, Pearl 886 GR, Granit","4,81","1,63"
Amazon.de,gartendusche,"99,56",B0001E3RMI,GARDENA 959-20 Gartendusche duo,"21,54","12,7",B001QJBBK2,,"20,68",0,B0001E3RN2,Gardena 961-20 Gartendusche solo,"11,31","15,45"
Amazon.de,gästebuch hochzeit,"99,56",B00GY8IEC8,"Liebes Brautpaar ...: Das Hochzeits-Gästebuch, das Spaß macht!","14,63","6,74",B003NWTMR4,"Walther GB-173 Gästebuch ""Puzzle"", Format 23 x 25 cm, 144 weiße Seiten, mit Ausschnitt für persönlichen Namen","12,96","5,61",B00AHW47SW,"Goldbuch Gästebuch mit Lesezeichen, 23x25cm, 176 Seiten Schreibpapier mit Pergamin, Cuore, Perlmutt/Silberprägung, 48004","8,05","11,74"
Amazon.de,jojo moyes,"99,56",3499267330,"Über uns der Himmel, unter uns das Meer","22,68","20,45",3805250940,Ein ganz neues Leben,"20,87","4,91",3499266725,Ein ganzes halbes Jahr,"9,48","1,15"
Amazon.de,softshell jacke damen,"99,56",B006L224X2,Black Canyon Damen Softshell Jacke,"5,41",0,B00H7Y8QCG,CMP Damen Softshelljacke,"5,16",0,B00XWCJXUG,ICEPEAK Damen Softshell Jacket Kerra,"4,09",0
Amazon.de,thermomix,"99,56",3943807827,,"15,99","3,31",3868837728,Abnehmen mit dem Thermomix: Leichte Low-Carb-Küche zum Genießen,"7,76","1,74",394380772X,,"7,2","3,17"
Amazon.de,udo lindenberg,"99,56",B01C4HHN6K,Stärker als die Zeit,"60,65","14,05",B00BMGKIJE,Ich Mach Mein Ding - Die Show,"7,11","6,66",B00003W81C,30 Jahre Lindenberg,"4,81","3,89"
Amazon.de,unkrautvernichter,"99,56",B019XVMW52,"Compo Totalherbizid Vorox Unkrautfrei Express 1000 ml, gelb","29,68","16,05",B000PTOHW8,"Compo 16417 Rasenunkraut-Vernichter Banvel M, 240 ml","25,85","8,08",B00RPBHW76,Compo 25389 Rasenunkraut-Vernichter Perfekt,"8,35","7,35"
Amazon.de,amazon fire tv,"99,55",B00KAKPZYG,Fire TV Stick Streaming Media Player,"47,32","7,46",B00UH2K93O,Amazon Fire TV Streaming Media Player mit 4K Ultra HD,"33,94","40,01",B00KQEG1GC,"Amazon Fire TV, Zertifiziert und generalüberholt","5,75","15,73"
Amazon.de,bose kopfhörer,"99,55",B00M1NEUKK,Bose® QuietComfort® 25 Acoustic Noise Cancelling® Kopfhörer (geeignet für Apple-Geräte) schwarz,"19,86","7,56",B01E3SNO1G,"Bose® QuietComfort® 35 wireless Kopfhörer, schwarz","15,45","2,54",B0117RGG8E,Bose ® Soundlink ® Around-Ear wireless Kopfhörer schwarz,"6,85","9,01"
Amazon.de,feuerwehrmann sam,"99,55",B017WSV2DG,Simba 109257661 - Feuerwehrmann Sam Jupiter Feuerwehrauto mit 2 Figuren 28cm,"11,16","5,09",3833224193,Feuerwehrmann Sam Gutenacht-Geschichtenbuch: Meine liebsten Gutenacht-Geschichten,"6,65","6,27",B00JMVF0TE,Simba 109250745 - Feuerwehrmann Sam Einsatzset in blau,"5,12","3,47"
Amazon.de,filofax,"99,55",B00SKPZ2RS,"Filofax 22514 Organizer Personal Domino, türkis","14,8","10,87",B00IIKITOS,"Filofax 022481 Personal Domino Patent hot, pink","7,29","7,86",B00133L5GQ,"Collins Paris Taschen-Organizer 2016, rosa","7,23","3,12"
Amazon.de,föhn,"99,55",B00BCQIK4O,"Philips HP8232/00 Ionen-Haartrockner, 2200 Watt, weiß","26,35","6,71",B00BCQIIMS,"Philips HP8230/00 Haartrockner, 2100 Watt, schwarz","16,92","10,06",B0044DDC04,"Grundig HD 6080 Ionen-Haartrockner (2200 Watt), schwarz-silber","7,02","7,48"
Amazon.de,kulturbeutel,"99,55",B001HYXMVC,"Jack Wolfskin Kulturbeutel Culture Duffle, Phantom, 33 x 18 x 1.5 cm, 5 Liter, 86156-635","9,42","5,61",B00IN6C434,"Jako Erwachsene Kulturtasche Performance, Schwarz/Weiss/Grau, 25x12.5x18.5 cm, 1797","8,03","7,49",B00PIY7R1S,"Jack Wolfskin Kulturbeutel Waschsalon, Mocca, 15.1 x 8.8 x 7 cm, 1 Liter, 86130-5200","6,54","9,24"
Amazon.de,revenge,"99,55",B016HCQ48Q,,"44,94",0,B00G0MNX92,,"28,04",0,B00DNR9S50,Revenge - Die komplette erste Staffel [6 DVDs],"5,05","22,47"
Amazon.de,taschenrechner,"99,55",B0050OTQ42,Casio FX-991DE Plus technisch-wissenschaftlicher Rechner mit natürlichem Display,"20,15","3,05",B00IKHYFJM,"Genie 840 S 10-stelliger Tischrechner (Dual-Power (Solar und Batterie), kompaktes Design) silber","11,37","12,25",B0054VVU68,Casio FX-82DE Plus technisch-wissenschaftlicher Rechner mit natürlichem Display,"9,07","3,36"
Amazon.de,tischtennisschläger,"99,55",B000R5PG98,"Hudora Tischtennisset New Contest, 76249 (2 Schläger, 3 Bälle)","19,44","7,78",B003HC8HTE,JOOLA Tischtennis-Set Family,"7,8","6,24",B000SE5VXY,Hudora Tischtennisschläger New Topmaster,"7,58","4,91"
Amazon.de,cap,"99,54",B00CV31G34,,"18,92",0,B003X1IDLQ,"Nike Cap Metal Swoosh Logo, schwarz/silber, One Size, 340225","9,36","3,08",B004ZWNMWW,,"9,3",0
Amazon.de,fenstersauger,"99,54",B00HUORV7Y,"Kärcher Fensterreiniger WV 2 Plus ,1.633-301.0","32,51","7,21",B00L25FFOS,"Leifheit 51147 Fenstersauger mit Stiel und Einwascher (Akku, elektrischer Fensterreiniger, 28 cm Fensterwischer) weiß/grün","24,4","7,16",B00QM9NHW6,"Kärcher Fensterreiniger WV 5 Plus ,1.633-440.0","14,35","4,01"
Amazon.de,hängesessel,"99,54",B01B1DOQ5E,"Ultranatura Hängesessel mit Querstrebe Bali-Serie, bis 150 kg belastbar, beige","33,78","24,8",B00268JSRK,Amazonas  AZ-2030280 Hängesessel Brasil cappuccino,"8,8","10,27",B005S0PV0Q,"Amazonas 2030130 Hängesessel ""Brasil"", grenadine","6,86","9,78"
Amazon.de,liebeskind,"99,54",B014KVJM0I,"Liebeskind Berlin Fenja waxy snake/veg/washed cow Damen Schultertaschen 35x39x11 cm (B x H x T), Braun (toasted coffee 2809)","6,13","2,52",B01B79DCAC,"Liebeskind Berlin AmandaB vintage Damen Henkeltaschen 42x30x19 cm (B x H x T), Beige (stone 0023)","4,65","0,88",B01BOYJM40,,"3,98",0
Amazon.de,nikon d500,"99,54",B01AUBSY38,"Nikon D500 Digitale Spiegelreflexkamera (20.9 Megapixel, 8 cm (3,2 Zoll) LCD-Touchmonitor, 4K-UHD-Video, WiFi) nur Gehäuse schwarz","66,57","54,38",B01AUBSWVW,"Nikon D500 Digitale Spiegelreflexkamera (20.9 Megapixel, 8 cm (3,2 Zoll) LCD-Touchmonitor, 4K-UHD-Video, WiFi) Kit inkl. Nikkor AF-S DX 16-80mm 1:2;8-4 E VR ED Objektiv","12,14","9,6",B00NINZLKK,"Nikon D750 SLR-Digitalkamera (24,3 Megapixel, 8,1 cm (3,2 Zoll) Display, HDMI, USB 2.0) nur Gehäuse schwarz","4,86",0
Amazon.de,pokemon,"99,54",B01CCNANYU,Pokémon Mond - [3DS],"29,46","16,75",B01CCNASK4,Pokémon Sonne - [3DS],"16,59","10,22",B017CL1RK6,,"9,69",0
Amazon.de,wanduhr,"99,54",B004MDLECO,"Hama Funk Wanduhr PG-300 (automatische Zeitanpassung, automatische Zeitumstellung von Sommer- und Winterzeit, modernes Ziffernblatt) schwarz","13,19","6,1",B008GBS0UC,"TFA 60.3017 Wanduhr, weiß","12,69","9,28",B00FQOM18E,Hama PG-220 Wanduhr ohne Tickgeräusche schwarz,"5,97","4,15"
Amazon.de,wärmepumpentrockner,"99,54",B00JGWVGN8,Siemens iQ700 WT46W261 iSensoric Wärmepumpentrockner / A++ / 8 kg / weiß / Selbstreinigender Kondensator / softDry-Trommelsystem / Super40,"21,36","11,55",B00HX0X7GO,Bosch WTW86271 Wärmepumpentrockner / A++ / 8 kg / Selbstreinigender Kondensator / weiß,"11,57","7,49",B00OYT7FJ2,Bauknecht TK EcoStar 8 A+++ Wärmepumpentrockner / 4 Jahre Herstellergarantie / 8 kg / A+++ / weiß,"8,62","3,9"
Amazon.de,z5 hülle,"99,54",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"97,83",9,B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,69","22,51",B014H6H7A8,Sony Style Cover mit Fenster SCR42 für das Sony Xperia Z5 - schwarz,"0,6","9,48"
Amazon.de,beginner,"99,53",B01GF9NTQ6,Advanced Chemistry (Limited Deluxe Box),"79,06","10,36",B0002W3ECC,Blast Action Heroes (Version 2.0),"7,25","32,18",B00000JB3Q,Bambule,"3,63","15,42"
Amazon.de,luftpumpe,"99,53",B000NCJEH0,"Intex Luftpumpe Hochleistungshandpumpe, Schwarz, 48 cm","35,83","5,55",B001R4BQB0,"BETO Hochdruck Standpumpe, silber/schwarz","16,78","4,75",B000FICB90,"Topeak Standpumpe JoeBlow Sport II, Gray/Black, One Size, TJB-S5","7,08","3,52"
Amazon.de,mark forster,"99,53",B01DN0KH42,TAPE,"76,05","19,36",B00L1S9S76,Bauch und Kopf,"13,31","24,62",B007J26IQ2,Karton,"4,4","7,79"
Amazon.de,mini kühlschrank,"99,53",B00K8O20N8,Bomann KB 389 Mini-Kühlschrank / A++ / 51 cm Höhe / 84 kWh/Jahr / regelbarer Thermostat / Kühlmittel R600a / weiß,"29,82","12,73",B00B6VIIL0,Mobicool F16 rot Minikühlschrank 230 Volt,"23,45","15,28",B000OLTWYU,"CocaCola 525600 Mini-Kühlschrank / 47,7 cm Höhe / 12/230 Volt / rot","6,66",0
Amazon.de,sony xperia z5 schutzhülle,"99,53",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,43",0,B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,22","11,34",B014UVDDX0,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss,"0,09","26,47"
Amazon.de,xperia z5 schutzhülle,"99,53",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,72",0,B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,13",0,B014UVDFNI,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent schwarz,"0,04",0
Amazon.de,eneloop,"99,52",B00KNVNLU2,"Kraftmax 16er-Kombipack Panasonic Eneloop Akkus 8 AA / Mignon , 8 AAA / Micro Hochleistungs Akku Batterien in Kraftmax Akkuboxen V5, 16er Pack","70,35","7,81",B00JZBX8DQ,"Panasonic eneloop AA Ready-to-Use Mignon NI-MH Akku BK-3MCCE/8BE (1.900 mAh, 8er Pack) -","8,28","10,77",B00JWC40JY,"Panasonic Eneloop pro AA Ready-to-Use Mignon NI-MH Akku (2500 mAh, 4er Pack) mit extrastarker Leistung","5,38","11,72"
Amazon.de,intex pool,"99,52",B00388B500,"Intex Aufstellpool Frame Pool Set Family, Blau, 260 x 160 x 65 cm","12,3","7,29",B001TL0MSO,"Intex Aufstellpool Easy Set Pools®, TÜV/GS, Blau, Ø 305 x 76 cm","8,79","1,76",B0065HDQ4O,"Intex Aufstellpool Frame Pool Set Rondo, ohne Filterpumpe, Blau, Ø 366 x 76 cm","7,9","10,41"
Amazon.de,malbücher für erwachsene,"99,52",3842712227,Malbuch für Erwachsene: Meditation: Mit wundervollen Bildern alle Sorgen gehen lassen,"12,75","3,36",3741520713,Malbuch für Erwachsene: Komm zur Ruhe: Mit friedvollen Bildern vom Alltag entspannen,"5,12","1,53",3741520748,Malbuch für Erwachsene: Zauberhafte Gartenträume: Mit idyllischen Bildern vom Alltag entspannen,"4,35","6,38"
Amazon.de,nvidia shield,"99,52",B015JCM8WG,NVIDIA SHIELD 16 GB Android TV Box  (inkl. SHIELD Controller),"45,6","33,94",B0171BS9CG,"NVIDIA SHIELD K1 Tablet 20,3 cm (8 Zoll) Tablet PC, (NVIDIA 2,2 GHZ Quad Core, 16 GB, WiFi, Android)","29,7","12,51",B015JCMPSS,NVIDIA SHIELD 500 GB Android TV Box (inkl. SHIELD Controller),"7,77","24,43"
Amazon.de,oculus rift,"99,52",B01DQ2C9K2,,"48,76",0,B018JZRDJS,Samsung Gear VR Virtual Reality Brille weiß,"18,47","0,72",B01GVXJJWY,,"8,27",0
Amazon.de,radiohead,"99,52",B01FDF12W6,A Moon Shaped Pool,"82,74","24,62",B01FDF12UI,A Moon Shaped Pool [Vinyl LP],"4,99","6,39",B000YIXBVI,In Rainbows,"1,84","5,87"
Amazon.de,waage,"99,52",B003CT4XS6,Soehnle 61350 PWD SilverSense Digitale Personenwaage,"43,81","9,01",B003J367QG,Clatronic PW 3368 Personenwaage,"16,13","6,66",B00NEGW352,"Soehnle 63765 Personenwaage Digital Jolly, weiß/rot","9,38","4,92"
Amazon.de,bettwäsche,"99,51",B008VOEGY8,"Bierbaum 4757_63 Mako-Satin-Bettwäsche Dessin 135 x 200 cm + 80 x 80 cm, rot","21,93","7,64",B008VOEC38,"Bierbaum 6277_04 Feinbiber-Bettwäsche Dessin 135 x 200 cm + 80 x 80 cm, mokka","13,3","2,95",B00BJEVZZK,"Bierbaum 6383_02 Mako-Satin-Bettwäsche Dessin, 135 x 200 cm und 80 x 80 cm, türkis 02","6,77","3,93"
Amazon.de,bud spencer und terence hill box,"99,51",B013SBJUK8,Bud Spencer & Terence Hill - 20er Mega Blu-ray Collection (20 Discs),"31,87","5,14",B0036A98ZO,Bud Spencer & Terence Hill - Monster-Box Reloaded [20 DVDs],"30,69","5,8",B00NX6WWCW,Bud Spencer & Terence Hill - Jubiläums-Collection-Box [Blu-ray],"7,58","38,59"
Amazon.de,garmin vivoactive hr,"99,51",B01ENLHSRY,,"71,92",0,B017BO18LM,"Garmin vívosmart HR Fitness-Tracker - integrierte Herzfrequenzmessung am Handgelenk, Smart Notifications","8,53",0,B00RE1UL52,"Garmin vívoactive Sport GPS-Smartwatch - 3 Wochen Batterielaufzeit, Sport Apps (Laufen, Radfahren, Schwimmen, Golfen)","5,57","52,89"
Amazon.de,mechanische tastatur,"99,51",B00432WD38,"SteelSeries 6Gv2 mechanische Gaming Tastatur (deutsches Tastaturlayout, QWERTZ) schwarz","8,89","21,74",B00EYT2B82,Roccat Ryos MK Advanced Mechanical Gaming Tastatur (MX Key Switch schwarz),"8,14","12,68",B01CNXNFFS,"Logitech G610 Orion Brown Beleuchtete mechanische Gaming Tastatur (QWERTZ, deutsches Tastaturlayout) schwarz","7,26","12,68"
Amazon.de,adiletten,"99,5",B0122XI5HW,adidas Adilette Unisex-Erwachsene Dusch & Badeschuhe,"24,69",0,B012WLJSW0,adidas Adilette Unisex-Erwachsene Dusch- & Badeschuhe,"21,4",0,B00T3Z6584,adidas Originals Adilette Unisex-Erwachsene Dusch & Badeschuhe,"5,98",0
Amazon.de,fussball,"99,5",B015FP3MNG,,"22,34",0,B00ZYHFWN4,,"12,31",0,B00UEAT750,Mitre Trainingsfußball Impel,"6,52",0
Amazon.de,gopro hero 4,"99,5",B00O32GPKK,"GoPro HERO4 Silver Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","52,58","26,1",B00O32GGTK,"GoPro HERO4 Black Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","25,74","19,72",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","8,44","3,03"
Amazon.de,lotusgrill,"99,5",B007MLWCB0,"Lotus 91577 Holzkohlengrill, anthrazit","49,62","28,11",B0080WVXEM,"LotusGrill Holzkohlengrill Serie 340, Farbe Korn, 39,0 x 38,5 x 26,9","16,99","20,23",B012CT1TBK,Bruzzzler Grillerette Classic - rauchfreier Holzkohlegrill inkl. Tragetasche,"9,87","2,07"
Amazon.de,nikon d750,"99,5",B00NINZLKK,"Nikon D750 SLR-Digitalkamera (24,3 Megapixel, 8,1 cm (3,2 Zoll) Display, HDMI, USB 2.0) nur Gehäuse schwarz","61,12","30,64",B00NMD804A,"Nikon D750 SLR-Digitalkamera (24,3 Megapixel, 8,1 cm (3,2 Zoll) Display, HDMI, USB 2.0) Kit inkl. AF-S Nikkor 24-120 mm 1:4G ED VR Objektiv schwarz","16,9","30,64",B00NINZL6O,"Nikon D750 SLR-Digitalkamera (24,3 Megapixel, 8,1 cm (3,2 Zoll) Display, HDMI, USB 2.0) Kit inkl. 24-85 mm Objektiv schwarz",7,"20,43"
Amazon.de,solardusche,"99,5",B001QJBBK2,,"12,55",0,B003AYMILC,"Steinbach Solardusche Speedshower, Schwarz, 200 cm / 20 l","9,84","13,18",B0027QDHA0,10T Sola 20 - Solardusche Camping-Dusche 20 Liter,"8,85","13,53"
Amazon.de,3d drucker,"99,49",B00XHNE9JK,Flashforge® Dreamer 3D Drucker Doppel-Extruder Drucker mit Clear Tür und Rück Fans,"19,24",25,B00ZAD8II8,"Dremel 3D-Drucker Idea Builder, Filamentspule weiß, Stromkabel, USB-Kabel, SD-Karte, Spulenarretierung, Druckmatte, Nivellierblatt, Reinigungsdorn","15,4",0,B00YDSK0EG,Flashforge 3D Drucker Creator Pro Dual Extruder Drucker mit optimierter Körperbau Plate und Upgraded Spool-Halter,"8,04",0
Amazon.de,bilderrahmen,"99,49",B003TBKKNE,Walther KV040B New Lifestyle Kunststoffrahmen im Format 30 x 40 schwarz,"29,03","11,72",B00DB45USY,"Empire 613301 Wechselrahmen für Maxi-Poster der Größe 61 x 91.5 cm aus Kunststoff, Aussenmaß 62 x 93 cm, 15 mm Profil mit Acrylglas, schwarz","8,35","3,46",B00WGS9F9G,Empire 692634 Rahmen Family Multishot Qualitäts-Wechselrahmen der Marke empire Frames für 10 fotos der Grösse 10x15 Profil 15mm Kunststoff weiss 8 Glas-Scheiben,"6,47","3,74"
Amazon.de,hundebett,"99,49",B0089LD1B2,Knuffelwuff 12652 Wasserfestes In und Outdoor Hundebett Lucky - Größe XXL 118 x 85cm Braun,"10,53","5,91",B0081TNJIW,"Knuffelwuff 12623 Hundebett Dreamline - Größe XXL 120 x 85cm, braun","9,49","3,71",B0087263HM,"Trixie 37536 Hundebett Timber, o 55 cm, braun","5,85","3,78"
Amazon.de,kleiderbügel,"99,49",B003Y2AO9I,"Kesper 16810 Kunststoff-Kleiderbügel, 10-er Pack, Breite: 40 cm, schwarz","31,94","17,78",B00IUI75GQ,"JVL Kleiderbügel, dünn, Samt, Beige, 50 Stück","22,29","12,94",B00FZF2IRI,"AmazonBasics Kleiderbügel, aus Holz, 30 Stück","21,34","17,03"
Amazon.de,logitech tastatur,"99,49",B00E6KGKXG,"LOGITECH K280e corded Keyboard USB black for Business, QWERTZ,  deutsches Layout","12,22","10,54",B00O8J9906,"Logitech Orion Spark G910 mechanische Gaming-Tastatur (USB, DE-Layout, kabelgebunden, 16 Multimedia-Tasten) schwarz","9,88","7,16",B003Y3M93Q,"Logitech MK520 Wireless Combo Tastatur und Maus (QWERTZ, deutsches layout) schwarz","8,9","5,07"
Amazon.de,nike schuhe,"99,49",B00IWP8EXU,"Nike Roshe Run 599728, Jungen Laufschuhe","6,78",0,B01FW60H22,,"5,6",0,B00WILER1C,Nike Roshe Run Herren Laufschuhe,"5,17",0
Amazon.de,the walking dead,"99,49",B00IKSTHSK,,"43,75",0,B00J2U1HDI,,"34,46",0,B014SCQ9GY,"The Walking Dead - Die komplette fünfte Staffel (Uncut, 5 Discs)","3,79",0
Amazon.de,unterhosen männer,"99,49",B0122SE2ZG,,"12,55",0,B00I6LT7UY,,"9,86",0,B0089KZBMK,"s.Oliver Herren Slip 26.899.97.1613, 7er Pack, Einfarbig","7,49",0
Amazon.de,camping,"99,48",B00I45JH98,Dreh dir Licht Grün 2er Set,"24,63","14,71",B0039UOAM2,LED Camping- und Garten- Laterne ARC-36-L von Arcas,"6,41","4,49",B001P80GOQ,"Coleman Sicht- und Windschutz als Türelement für Event Shelter, 4,5 x 4,5m","5,8","0,88"
Amazon.de,fußballschuhe,"99,48",B00D853ODY,adidas Performance Predito LZ TRX FG Q21649 Herren Fußballschuhe,"6,86",0,B01D62GIXQ,,"6,08",0,B00QC9ES0Q,Puma Esito Classico FG Herren Fußballschuhe,"5,56",0
Amazon.de,in extremo,"99,48",B01FTAVT5U,Quid Pro Quo (Limitierte Fanbox),"73,9","8,89",B00DV9RJKQ,Kunstraub,"5,15","12,85",B01FTAVSZG,Quid Pro Quo (Limitierte Deluxe Edition),"4,47","0,75"
Amazon.de,mr robot,"99,48",B017TE2I2W,,"84,62",0,B01AB7BE8S,Mr. Robot - Staffel 1  (inkl. Digital HD Ultraviolet) [Blu-ray],"6,36","10,61",B01AB7BH4Y,Mr. Robot - Staffel 1 [3 DVDs],"3,91","86,48"
Amazon.de,stichsäge,"99,48",B003DZ13JG,"Bosch DIY Stichsäge PST 900 PEL (1 Sägeblatt T 144 D, Spanreißschutz, CutControl, Transparenter Abdeckschutz, Sägeblattdepot, Koffer, 620 W, Schnittiefe 90 mm Holz, 8 mm Stahl)","18,81","6,54",B00BEQ3VMS,"Makita Pendelhubstichsäge 135 mm, mit LED, 720W, 4351FCTJ","13,43","3,85",B003ASAF7M,"Bosch Home and Garden Stichsäge PST 700 E, 1 Sägeblatt T 144 D für Holz, Koffer (500 W, Schnitttiefe in Holz 70 mm, Schnitttiefe in Stahl 4 mm)","9,68","9,22"
Amazon.de,taschenlampe,"99,48",B004PZATES,Varta LED Day Light - Taschenlampe (inklusive 2AA) Drei-Komponenten-Gehäuse spritzwassergeschützt,"45,27","27,85",B00F9ZH4O6,LED Lenser P7.2 Taschenlampe Box,"10,2","2,28",B00B8XAEJ0,"NiteCore Taschenlampe LED - Tiny Monster Serie, NC-TM26 3500 Lumen","3,84",0
Amazon.de,downton abbey,"99,47",B01DED9UV4,,"26,07",0,B00IB1JA2E,,"19,09",0,B00TLCNAJ6,Downton Abbey - Staffel 5 [4 DVDs],"17,83","17,56"
Amazon.de,faltpavillon,"99,47",B00Q3C9FUU,"Vanage Pavillon Aluminium-Faltpavillon Stella inklusive 4 Seitenteilen, beige","28,01","13,38",B0039ZIJO2,Nexos Hochwertiger Falt-Pavillon Partyzelt mit 2 Seitenteilen PROFI Ausführung für Garten Terrasse Feier Markt als Unterstand Plane wasserdichtes Dach 3 x 3 m champagner,"17,07","9,22",B001P80GOQ,"Coleman Sicht- und Windschutz als Türelement für Event Shelter, 4,5 x 4,5m","6,05",0
Amazon.de,notizbuch,"99,47",B00G44WQLW,"Idena 209281 - Notizbuch DIN A5, 192 Seiten, 80 g/m², kariert, schwarz","22,75","10,55",B00JIL8Z6S,"Herlitz 11369790 Notizbuch my.book Classic A5, 96 Blatt, blanko, schwarz","10,84","5,33",B005SLSRCY,NoteBook - Für meine Gedanken: Das besondere Einschreibbuch (Einschreibbücher),"4,94","2,31"
Amazon.de,roller,"99,47",B000YD02MO,"Hudora 14695 - Big Wheel GS 205, 880 x 350 x 1035mm, schwarz/grün","28,27","9,72",B0069GC4CQ,"Hudora Scooter Hornet 205, neon-grün, 870 x 360 x 1020 mm, 14929","10,15","8,06",B002QAXC1Q,"Hudora 14764 - Big Wheel 205, magenta / silber","8,97","4,36"
Amazon.de,schrittzähler,"99,47",B00KQCQ7F4,Omron Schrittzähler Walking style IV,19,"26,32",B00MOIUV28,"Runtastic ORBIT Ersatzarmbänder Color Set 3  (Grün, Grau, Weiß)","11,7","1,56",B00FEQ6TVO,"POLAR Activity Tracker Loop, Black, 90054599","10,69","1,37"
Amazon.de,whirlpool,"99,47",B00FQD6PUK,"Bestway WhirlPool Lay-Z-Spa Miami, 180 x 66 cm","25,96","18,83",B01BC2W1GA,,"16,85",0,B01BNRIGUO,,"9,9",0
Amazon.de,bügelbrettbezug,"99,46",B00B81RHGK,"Vileda 140511 Premium 2-in-1 Bügeltischbezug - deutlich kürzere Bügelzeit dank metallisierter, hitzereflektierender Oberfläche - Passform 30-45cm x 110-130cm","19,61","6,64",B002LLN7NI,"WENKO 1201143100 Bügeltischbezug Air Comfort L - 4 mm Komfortpolsterung, 100 % Baumwolle, Blau","13,76","4,48",B003IX0B6E,"WENKO 1236645500 Bügeltischbezug Green Flowers - dampfbügelgeeignet, Baumwolle, Mehrfarbig","7,74","5,16"
Amazon.de,gaskocher,"99,46",B0001P08WY,"Campingaz Campingkocher EZ Camping 206, Gr. S, 20,4 x 12,2 x 12,2cm","25,54","11,71",B006Z9783W,"Campingaz Mehrflammkocher Base Camp, blau, 43 x 25 x 7,5cm, 2000010110","14,86","12,73",B00CWZSE9A,"Butsir COCH0001 Gaskocher, Modell: B250","6,65","4,7"
Amazon.de,pürierstab,"99,46",B00A925G3A,"Bosch MSM66110 Ergonomischer Stabmixer mit Zubehör, Edelstahl-Mixfuß (600 Watt) sonstige","20,68","6,17",B0007UDGMM,Bosch MSM6700 Stabmixer (600 Watt) weiß,"11,96","3,56",B000T7URXY,Bosch MSM6B150 Stabmixer (300 Watt) weiß,"10,11","7,87"
