Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,monitor,"99,83",B005PLFAH2,"Acer S242HLCBID 60,1 cm (24 Zoll) Monitor (VGA, DVI, HDMI, 2ms Reaktionszeit) schwarz","21,13","10,65",B00HZF2M9U,"BenQ GL2450H 61 cm (24 Zoll) LED Monitor (Full-HD, HDMI, VGA, 2ms Reaktionszeit) schwarz","16,09","9,74",B00J59YC2Y,"Samsung S22D300H 54,61 cm (22 Zoll) PC-Monitor (VGA, HDMI, 5ms Reaktionszeit) schwarz-glänzend","6,99","5,24"
Amazon.de,nas,"99,83",B00OZ0CTAU,SYNOLOGY DS215j 2-Bay NAS Server 800Mhz Dual Core CPU 512MB Ram,"32,85","9,44",B00FWURI8K,Synology DS214se DiskStation NAS Device (2-bay),"10,15","7,62",B00FOKN7B0,"WD My Cloud persönlicher 3 TB Cloud Speicher (8,9 cm (3,5 Zoll) Dual-Core-Prozessor Backup-Software, Passwortschutz, autom. Netzwerkeinbindung, Cloud-Backup, USB 3.0, NAS) weiß","8,21","4,68"
Amazon.de,nähmaschine,"99,83",B0042WOX50,W6 Nähmaschine N 1615 Freiarm Super Nutzstich-Nähmaschine - 10 Jahre Garantie,"30,59","17,31",B001CBZB5K,Singer 2250 Tradition Nähmaschine,"13,95","17,18",B005DYM42A,W6 Nähmaschine N 1235/61 Freiarm Super Nutzstich-Nähmaschine mit 10 Jahren Garantie,"9,26","3,49"
Amazon.de,trinkflasche,"99,83",B00I0509HQ,Nalgene Trinkflasche Everyday OTF,"28,1",0,B00HH9U8FE,Nalgene Trinkflasche Everyday,"11,85",0,B00RZBJFC6,Camelbak Outdoortrinkflasche eddy,"7,26",0
Amazon.de,weihnachtskalender,"99,83",B00V8KGEDS,Bullyland 12200 - Adventskalender - Walt Disney - Frozen,"3,66","1,99",B00VLVC97E,PLAYMOBIL 6624 - Adventskalender - Weihnacht auf dem Bauernhof,"3,57","1,26",B00M0FJJ1Y,"Wellness-Adventskalender ""Entspannung für Körper & Seele"", 24 Wellnessartikel, Größe: 50x35x4 cm","2,99",0
Amazon.de,wäscheständer,"99,83",B0031S9AC2,Leifheit 81570 Standtrockner Pegasus 150,"25,81","7,95",B0048BQLDM,"Vileda 132025 Viva Dry ""Multiflex"" Turmtrockner - hohenverstellbare & rausnehmbare Trockenregale - 20m Trockenlänge - geringe Stellfläche - flach verstaubar","11,78","4,39",B0007VJMLA,Leifheit 81510 Wäschetrockner Pegasus 180 Plus,"7,42","4,53"
Amazon.de,zurück in die zukunft,"99,83",B0149QUZ9Q,Zurück in die Zukunft - Trilogie. 30th Anniversary Edition - Steelbook [Blu-ray] [Limited Edition],"36,55","7,88",B002NZJMTA,Zurück in die Zukunft - Trilogie [3 DVDs],"20,08","10,38",B0149QUZ8M,"Zurück in die Zukunft - Trilogie (4 Discs, 30th Anniversary Edition) [Blu-ray]","15,92","4,55"
Amazon.de,adventskalender zum befüllen,"99,82",B00R3I64A2,24 Adventshäuschen: Zum Falten und Befüllen,"24,65",7,B00H79KCPU,24 Geschenktüten - Weihnachten naht!,"8,77","3,7",B00R3I6588,24 Adventskalender-Tüten - Weihnachtszauber mit Marjolein Bastin,"6,98","5,24"
Amazon.de,boxershorts,"99,82",B00SFCQ8PQ,"Lower East Herren American Boxershorts mit Vordereingriff, 6er Pack, in verschiedenen Farben","15,67",0,B00I6LT7UY,,"12,26",0,B00JGRMALU,,"10,53",0
Amazon.de,cd player,"99,82",B00AWJICFO,"Philips AZ127/12 Soundmaschine (Dynamic Bass Boost, UKW-Tuner, 20 CD-Titel programmierbar, Kassetten-Deck) silber","9,49","7,03",B00FLJWAHQ,Lenco Stereo UKW-Radio mit CD-Player und Teleskopantenne hellgrün,"5,53","3,54",B0028R3B90,Lenco SCD-24 Stereo UKW-Radio mit CD-Player und Teleskopantenne pink,"5,33","6,38"
Amazon.de,duplo,"99,82",B000T735AQ,Lego Duplo 6176 - Grundbausteine,"8,5","5,56",B00I4IXBRY,Lego Duplo 10580 - Deluxe Steinebox,"7,15","5,82",B00F3B2TVO,Lego Duplo 10572 - Große Steinbox,"7,04","4,82"
Amazon.de,fotoalbum,"99,82",B00381HODE,"Walther FA-208-L Buchalbum ""Fun"" , Format 30 x 30 cm, 100 weißen Seiten, mit Bildausschnitt, blau","19,63","9,2",B000VRANHW,"Hama Spiralalbum ""Fine Art"", 28x24 cm, 50 Seiten, schwarz","7,51","4,44",B00SL6I2WI,"Hama Jumbo-Fotoalbum ""Fine Art"" 30 x 30 cm, 100 Seiten (50 Blatt), mit Ausschnitt für Bildeinschub, schwarz","7,1","4,17"
Amazon.de,heizkissen,"99,82",B0091Q0F2C,"BOSCH PFP1037 Weiches Wohlfühl-Heizkissen RelaxxTherm L, 100 Watt, Schnellaufheizung","20,86",7,B001NJJH38,Sanitas SHK 18 Heizkissen,16,"8,01",B00J226MA4,"AEG Heizkissen HK5646, mit Überhitzungsschutz, Sicherheitsabschaltung + 3-facher Temperaturreglung","11,94","4,71"
Amazon.de,iphone 6s hülle,"99,82",B00OZLO790,mumbi Schutzhülle iPhone 6 6s Hülle,"18,39","4,39",B00PHV567Y,mumbi TPU Schutzhülle iPhone 6 6s Hülle transparent weiss,"15,82","2,58",B00PK7U52Q,mumbi Schutzhülle iPhone 6 6s Hülle transparent weiss,"11,28","5,48"
Amazon.de,lego technic,"99,82",B00SDTS2CS,Lego 42043 - Technic Mercedes-Benz Arocs 3245,"19,85","2,75",B00SDTS37M,Lego 42042 - Technic Seilbagger,"8,68","3,18",B00H4908ZM,Lego Technic 42030 - VOLVO L350F Radlader,"6,89","5,49"
Amazon.de,makita,"99,82",B00INYAT74,"Makita Akku-Schlagbohrschrauber 18 V / 1,5 Ah im Alukoffer inklusive 96-teilig Zubehörset, DHP453RYX2","13,03","7,64",B00NY9ATOQ,"Makita Akku-Set 18 V, DHP453 und DTD146, DLX2020Y","11,17","10,67",B00FBPMAP2,"Makita Akku-Schlagbohrschrauber 18 V / 4,0 Ah, 2 Akkus und Ladegerät im MAKPAC, DHP459RMJ","7,51","3,08"
Amazon.de,pc lautsprecher,"99,82",B00544XKK4,Logitech Z120 2.0 PC-Lautsprecher,"18,01","8,06",B003LNXT7Y,Logitech Z313 2.1 PC-Lautsprechersystem schwarz,"8,73","4,24",B00EUUXBDE,Logitech Z200 2.0 PC-Lautsprecher mitternachtsschwarz,"5,54","2,3"
Amazon.de,personenwaage,"99,82",B003CT4XS6,Soehnle 61350 PWD SilverSense Digitale Personenwaage,"23,52","5,97",B0086D0I5U,"SALTER 9069 BK3R Personenwaage aus Glas, Schwarz","12,17","3,44",B003J367QG,CLATRONIC PW 3368 Personenwaage,"10,85","5,12"
Amazon.de,raspberry pi 2,"99,82",B00T2U7R7I,"Raspberry PI 2 Model B Mainboard Sockel (A 900MHz, Quad-core, ARM Cortex-A7 CPU, 4x USB, Full HDMI)","92,24","62,16",3836237954,Raspberry Pi: Das umfassende Handbuch; aktuell zu Raspberry Pi 2,"0,81","1,41",B00ZX8SMMW,,"0,64",0
Amazon.de,sony xperia z3,"99,82",B00N9O86V4,"Sony Xperia Z3 Smartphone (5,2 Zoll (13,2 cm) Touch-Display, 16 GB Speicher, Android 4.4) schwarz","63,79","49,81",B00N9O8C2M,"Sony Xperia Z3 Smartphone (5,2 Zoll (13,2 cm) Touch-Display, 16 GB Speicher, Android 4.4) weiß","10,28","26,48",B00N9O8NPS,"Sony Xperia Z3 Compact Smartphone (4,6 Zoll (11,7 cm) Touch-Display, 16 GB Speicher, Android 4.4) schwarz","9,7","1,85"
Amazon.de,the walking dead staffel 5,"99,82",B014RCRN3I,The Walking Dead - Die komplette fünfte Staffel - uncut / mit 3er Postcard Edition (exklusiv bei Amazon.de) [Blu-ray] [Limited Edition],"77,6","29,09",B0158K1BIG,Fear the Walking Dead - Die komplette erste Staffel [Blu-ray],"4,15","4,45",B014SCQ8D8,The Walking Dead - Die komplette fünfte Staffel - Uncut [Blu-ray],"3,35","16,67"
Amazon.de,tip toi,"99,82",B00385X3PI,Ravensburger 00502 - tiptoi: Starter-Set mit Stift und Buch,"12,73","4,78",3473435147,tiptoi® Bilderbuch: tiptoi® Meine schönsten Kinderlieder,"6,93","4,15",B00C3TJV3I,"Ravensburger 00560 - Tiptoi - Dein Körper und du, ohne Stift","4,22","2,7"
Amazon.de,ugg boots damen,"99,82",B009K0XN7I,UGG W Classic Short 5825 Damen Schlupfstiefel,"14,93",0,B0026IAO5A,UGG W Bailey Button 5803 Damen Schlupfstiefel,"14,01",0,B0056RIYCI,UGG W Classic Mini 5854 Damen Schlupfstiefel,"9,42",0
Amazon.de,autoradio,"99,81",B006MVXAQ2,"AEG AR 4027 MP3-Autoradio (PLL-Tuner, 4x 80 Watt, SD-Speicher, USB)","26,65","18,57",B00FF4QPEQ,"Sony DSXA40UI Mechaless Autoradio mit Apple iPod/iPhone Control Funktion inkl. Fernbedienung (AUX, USB) schwarz","16,01","14,5",B00HLXXEFW,JVC KD-R453E USB/CD-Receiver mit Front AUX-Eingang schwarz,"5,79","10,04"
Amazon.de,dyson,"99,81",B00M8YTI3G,"Dyson DC33c Origin Staubsauger EEK A (750 Watt, beutellos, umschaltbare Bodendüse mit Saugkraftregulierung) metallic","22,85","14,62",B00U654W08,"Dyson v6 Handstaubsauger mit 2 Saugstufen, 350 W, 20 min Laufzeit 28 W, 6 minuten bei 100 W, Schmale Elektrobürste 21,1 cm, Digitaler Motor, 21,6 V Lithium-Ionen Akku, ohne Beutel","20,29","7,71",B00U654VSG,"Dyson v6 Absolute Handstaubsauger mit 2 Saugstufen, 350 W, 20 min Laufzeit bei 28 W, 6 minuten bei 100 W, Elektrobürste Direktantrieb, Parkettdüse, Nachmotorfilter, Digitaler Motor","9,25","3,93"
Amazon.de,fallout,"99,81",B00YSOD3RG,Fallout 4 Uncut - [PlayStation 4],"28,71","3,56",B012I5NN0S,Fallout Anthology - [PC],"13,87","6,67",B012FFG2YK,Fallout 4 Uncut - Standard inkl. Steelbook (exkl. bei Amazon.de) - [PC],"12,13","3,68"
Amazon.de,fön,"99,81",B0044DDC04,"Grundig HD 6080 Ionen-Haartrockner (2200 Watt), schwarz-silber","23,1","8,43",B008XZNO98,"Remington D3090 Ionen-Haartrockner Ionic Dry, 2200 Watt","11,14","2,43",B00EAAF1BO,Rowenta CV6030 Haartrockner Eco Intelligence,"7,5","5,4"
Amazon.de,gefrierschrank,"99,81",B004N14M8S,AEG ARCTIS A71100TSW0 Gefrierschrank / A++ / Gefrieren: 110 L / Weiß / Maxi-Box / Frostmatic,"8,86","6,57",B0071HFMTY,Bomann GS 195 Gefrierschrank / A++ / 133 kWh/Jahr / 71 L / weiß,"7,9","9,31",B00MFD3MHI,"Bomann GS 199 Gefrierschrank / A++ / 84,5 cm Höhe / 140 kWh/Jahr / 80 Liter Gefrierteil / Türanschlag wechselbar","7,43","6,55"
Amazon.de,guitar hero live,"99,81",B00W1USTWI,Guitar Hero Live - [PlayStation 4],"50,41","14,55",B0111YADWI,Guitar Hero Live: 2 Gitarren-Bundle - [PlayStation 4],"13,34","9,83",B00W1USYIM,Guitar Hero Live - [Xbox One],"12,42","12,18"
Amazon.de,iphone 5,"99,81",B0097CZBH4,"Apple iPhone 5 Smartphone (4 Zoll (10,2 cm) Touch-Display, 16 GB Speicher, iOS 6) schwarz","38,91",0,B009DSLQU8,"Apple iPhone 5 Smartphone (4 Zoll (10,2 cm) Touch-Display, 16 GB Speicher, iOS 6) weiß","14,17",0,B009ESBN8M,"Apple iPhone 5 32GB black ohne Simlock, ohne Vertrag","7,89",0
Amazon.de,kärcher fenstersauger,"99,81",B00HUORV7Y,"Kärcher Fensterreiniger WV 2 Plus ,1.633-301.0","44,95","13,59",B00QM9NHW6,"Kärcher Fensterreiniger WV 5 Plus ,1.633-440.0","33,32","16,73",B00J01I6CE,Kärcher Fensterreiniger WV2 Premium,"6,33","24,99"
Amazon.de,radio,"99,81",B004UKPYD4,"MusicMan MA Lautsprecher (MP3-Player, Soundstation & Radio, USB, Line-In) schwarz","13,03","3,08",B00I8194TQ,"Grundig Music 61, empfangsstarkes Radio im modernen Design, black/graphite","8,37","8,38",B0012V6VKO,"König HAV-TR10 Retro Radio Tragbares Radio (UKW-/MW-Tuner, 200 mW, RMS) braun","6,23","6,06"
Amazon.de,rauchmelder,"99,81",B007IGQ5SK,"Ei Electronics Ei 650 10-Jahres-Rauchwarnmelder (mit fest verbauter 3V-Lithium-Batterie, 10 Jahre Produktlebensdauer) weiß, 1 Stück","27,76","7,46",B00CIREEJQ,Jeising GS506 5er Set Rauchmelder/ Brandmelder/ 10 Jahres Batterie VdS zertifiziert EN14604 inkl. 5 x Magnetbefestigung Magnetopad,"21,1","10,41",B003BIERBQ,"Unitec Rauchmelder, fotoelektronisch, weiß","11,74","13,04"
Amazon.de,senseo,"99,81",B0000BY5H0,"Philips Senseo HD7810/60 Original Kaffeepadmaschine, 1-2 Tassen, schwarz","27,65","19,71",B003X0AVOE,"Philips HD7825/60 Senseo Viva Café Kaffeepadmaschine (1450 W, Kalkindikator) schwarz","16,63","7,79",B008PP5BDI,"Philips HD7863/60 Senseo Quadrante Kaffeepadmaschine (Senseo Kaffeebrühsystem, XL Wasser tank , 1450 Watt) klavierlack schwarz","10,54","4,06"
Amazon.de,smartwatch,"99,81",B00N3VH3VC,Motorola Moto 360 Smartwatch (helles Edelstahlgehäuse mit grauem Echtlederarmband),"13,1","6,44",B00N9OAQI0,Sony Mobile SWR50 SmartWatch 3 Fitness- und Aktivitätstracker Armband Kompatibel mit Android 4.3+ Smartphones - Schwarz,"7,72","5,66",B00P2K6N2M,LG G Watch R Smartwatch - Schwarz,"7,15",0
Amazon.de,smoothie maker,"99,81",B00I5ABIFI,WMF 0416270011 Kult X Mix und Go,"28,82","12,24",B00MHT6LFA,"AEG PerfectMix SB 2400 Mini Mixer mit 0,4 PS-Power-Motor (bis zu 23.000 U/min, 4 Edelstahlmesser, bruchfeste 0,6 l BPA-freie Tritan-Trinkflasche, Standmixer und Smoothie Mixer)","26,2","6,28",B00IJOFQBM,"Russell Hobbs 21350-56 Standmixer Mix & Go/Smoothie Maker mit 0,4 PS Power-Motor (300 Watt, bis zu 24.000 U/min), zwei BPA-freie Trinkflaschen inkl., Edelstahlmessereinheit","10,98","4,45"
Amazon.de,stiefeletten damen,"99,81",B00Y2XMXG0,Marco Tozzi 25100 Damen Chukka Boots,"5,65",0,B00KA4STWC,Rieker 74798 Damen Halbschaft Stiefel,"3,84",0,B004W7QD6M,,"3,18",0
Amazon.de,thermomix,"99,81",3943807770,MixGenuss REZEPTKALENDER 2016 für den Thermomix: Lecker durch das ganze Jahr!,"10,86","4,23",394380772X,LOW CARB: Kohlenhydratarmer Genuss aus dem Thermomix,"6,84","3,1",394478927X,Rezeptkalender 2016 Rezepte für den Thermomix TM5,"6,02","4,23"
Amazon.de,uncharted the nathan drake collection,"99,81",B010672KO0,Uncharted: The Nathan Drake Collection - [PlayStation 4],"69,77","49,55",B013BMIOA6,Uncharted: The Nathan Drake Collection  - Special Edition  - [PlayStation 4],"14,7","27,84",B014V2MO8S,Uncharted 4: A Thief's End - Libertalia Collector's Edition - [PlayStation 4],"3,73","1,9"
Amazon.de,xperia z5,"99,81",B013WSM36A,"Sony Xperia Z5 Smartphone (5,2 Zoll (13,2 cm) Touch-Display, 32 GB interner Speicher, Android 5.1) schwarz","53,24","30,95",B013WSMOZA,"Sony Xperia Z5 Compact Smartphone (4,6 Zoll (11,7 cm) Touch-Display, 32 GB interner Speicher, Android 5.1) schwarz","15,88","4,57",B014R5R9K2,"Sony Xperia Z5 Premium Smartphone (5,5 Zoll (13,8 cm) Touch-Display, Android 5.1) schwarz","12,44",0
Amazon.de,7490,"99,8",B00EO777DI,"AVM FRITZ!Box 7490 WLAN AC + N Router (VDSL/ADSL, 1.300 Mbit/s (5 GHz), 450 Mbit/s (2,4 GHz), DECT-Basis, Media Server)","79,5","47,35",B0117ZTDSG,"AVM FRITZ!Box 7430 (VDSL-/ADSL2+, WLAN N, 450 MBit/s (2,4 GHz), TK-Anlage für Voice over IP mit DECT-Basis, Mediaserver)","6,48","2,18",B00H90PS92,"AVM FRITZ!Fon C4 Telefon (Farbdisplay, beleuchtete Tastatur) weiß","2,08","0,17"
Amazon.de,adele,"99,8",B00L98V4UW,25,"67,01","6,68",B004AB2JVI,21,"17,21","22,93",B000XGDO04,19,"7,59","11,4"
Amazon.de,animal crossing happy home designer,"99,8",B00ZTRCEBC,Animal Crossing: Happy Home Designer - [3DS],"45,88","26,73",B0100J2A6C,Animal Crossing: Happy Home Designer inkl. 3DS-NFC-Lese-/Schreibgerät - [3DS],"33,97","43,07",B012TK388O,Animal Crossing amiibo-Karten Pack (Serie 1),"6,3","3,62"
Amazon.de,babyphone,"99,8",B00IBSYNLK,"Philips Avent SCD501/00 Dect Babyphone Nachtlicht, Smart Eco Mode, weiß/blau","29,29","11,38",B005IWH0YE,Motorola MBP 8 Digitales Audio Babyphone mit DECT-Technologie und bis zu 300 Meter Reichweite,"13,81","11,09",B00E6QIV50,"Philips AVENT SCD560/00 Babyphone DECT (Temperatursensor, Schlaflieder) hellblau/weiß","11,73","2,23"
Amazon.de,entsafter,"99,8",B00BLGRZLE,"Philips HR1869/01 Entsafter (2 Geschwindigkeiten, XXL Einfüllöffnung) schwarz","34,26","7,42",B00MGADQR6,Russell Hobbs Desire 20366-56 Entsafter (2 l Fruchtfleischbehälter und 750 ml Saftbehälter) rot,"9,66","8,92",B00KXOYW9S,"Bosch MES3500 Entsafter VitaJuice 3 700 W, XL-Einfüllschacht, Edelstahl-Microfilter-Sieb, Saftauslauf und Gehäuse aus Edelstahl, Ausgießer mit DripStop, blau / silber","8,57","8,61"
Amazon.de,glätteisen,"99,8",B003WOKJF2,Remington S9500 Haarglätter Pearl (mit hochwertiger Keramikbeschichtung),"28,15","4,6",B002AKKCSI,Braun Satin Hair 7 ST 710 Haarglätter mit IONTEC Technologie,"16,31","5,2",B002UG13AS,"Grundig HS 5732 Hair Styler (Straight und Curls), pink","8,37","5,37"
Amazon.de,gtx 970,"99,8",B00NOP536Y,"MSI GeForce GTX 970 Gaming 4G, 4GB GDDR5","41,71","21,95",B00NFFAW50,"Asus Nvidia GeForce Strix GTX970-DC2OC-4GD5 Gaming Grafikkarte (PCI-e, 4GB GDDR5, Speicher, HDMI, DVI, DP, 1 GPU)","13,41","15,67",B00NZT6D68,GIGABYTE VGA nVIDIA GTX970 4GB DDR5 (Overclock),"10,21","21,02"
Amazon.de,minecraft,"99,8",B010KYDNDG,Minecraft for PC/Mac [PC Game Code],"14,26",0,350513743X,"Minecraft, Das Konstruktions-Handbuch - Updated Edition: Bauen mit Blöcken","10,77","9,84",B011EV771I,,"10,14",0
Amazon.de,penny board,"99,8",B009K19HI6,"Ridge Skateboards Mini Cruiser Board Skateboard ,komplett, 55cm","19,27","5,45",B00EUYZRYQ,Penny Skateboard Classics,"11,51",0,B00I9B5CFA,"Ridge Skateboards Big Brother Nickel Mini Cruiser Board Skateboard, komplett, 69cm","7,01","4,36"
Amazon.de,philips sonicare,"99,8",B00J59G236,"Philips Sonicare HX6510/22 EasyClean Schallzahnbürste, weiß","26,37","19,54",B0053TBSR2,"Philips Sonicare HX9332/04 Diamond Clean Schallzahnbürste, keramikweiß","17,86","8,51",B001ET6IPC,"Philips Sonicare HX6932/34 FlexCare elek. Schallzahnbürste 2.Handstück,weiß/grün","14,39","11,07"
Amazon.de,ps 4,"99,8",B00BIYAO3K,PlayStation 4 - Konsole (500GB),"21,32","32,25",B00ZPRPJF4,PlayStation 4 - Konsole Ultimate Player 1TB Edition [CUH-1116B],"18,54","3,55",B0142Z9DHO,PlayStation 4 - Konsole (1TB) Star Wars Battlefront Limited Edition [CUH-1216B],"10,48","18,47"
Amazon.de,rasierer,"99,8",B000OS72Y0,Remington MB320C Bartschneider-Set,"12,84","1,75",B005F2OSSS,Philips PT860/16 PowerTouch Rasierer (mit Präzisionstrimmer),"10,18","4,07",B008BGLQG2,Gillette Fusion ProGlide Power Styler 3-in-1 Rasierer batteriebetrieben,"9,88","2,64"
Amazon.de,samsung galaxy s3,"99,8",B00LNFFYLQ,"Samsung Galaxy S III Neo Smartphone (4,8 Zoll (12,2 cm) Touch-Display, 16 GB Speicher, Android 4.4) schwarz","33,89","5,23",B00JEISY70,"Samsung Galaxy S3 mini (GT-I8200) Smartphone (4 Zoll (10,2 cm) Touch-Display, 8 GB Speicher, Android 4.2) weiß","19,07","4,88",B00KGVBJ8A,"Samsung Galaxy S III Neo Smartphone (4,8 Zoll (12,2 cm) Touch-Display, 16 GB Speicher, Android 4.4) weiß","12,69","2,73"
Amazon.de,samsung galaxy s4,"99,8",B00BTCE734,"Samsung Galaxy S4 Smartphone (5 Zoll (12,7 cm) Touch-Display 16 GB Speicher, Android 4.2) weiß","23,57",0,B00I51EZ7A,"Samsung Galaxy S4 Smartphone (5 Zoll (12,7 cm) Touch-Display, 16 GB Speicher, Android 4.2) tief schwarz","17,93",0,B00BTCE2M0,"Samsung Galaxy S4 Smartphone (5 Zoll (12,7 cm) Touch-Display, 16 GB Speicher, Android 4.2) schwarz","17,88",0
Amazon.de,skylanders superchargers,"99,8",B00YRZ6WW4,Skylanders SuperChargers: Starter Pack - [PlayStation 4],"18,01","8,19",B00YRZ6WTW,Skylanders SuperChargers: Starter Pack - [Wii U],"7,95","9,28",B012TFGL3I,"Skylanders Superchargers: Racing Pack (Deep Dive Gill Grunt, Reef Ripper, Villain Sea Trophy)","7,41","4,1"
Amazon.de,standmixer,"99,8",B008PB2S6U,"Philips HR2096/00 Standmixer (800 Watt, 2 Liter, ProBlend 6, Ice-Crush-Funktion) silber","14,3","5,9",B003F7CPPS,"Russell Hobbs 17956-56 Essentials Standmixer/Smoothie Maker (0,8 PS Power-Motor, Impulsfunktion, Kabelaufwicklung)) in trendstarkem Feuerrot","12,68","4,57",B00VWSKLLW,"AEG PerfectMix Standmixer 5Series SB 5700BK (1 PS-Power-Motor, 20.000 U/min, 8 Geschwindigkeitsstufen + Pulse-/Ice Crush, 1,5 L Glaskrug, TruFlow Edelstahlmesser, LED-Hinterleuchtung) Schwarz/Braun mit Edelstahlverkleidung","11,41","4,8"
Amazon.de,telefon,"99,8",B00EHMDCTS,"Gigaset C430 A Duo Dect-Schnurlostelefon mit Anrufbeantworter, incl. 1 zusätzliches Mobilteil, schwarz","12,4","4,83",B00EHMD77K,"Gigaset A415 Dect-Schnurlostelefon, weiß","11,09","5,31",B008KWRN0K,AEG SOLO 10 schnurloses DECT-Telefon weiß,"9,85","6,25"
Amazon.de,tiptoi starterset,"99,8",B00V8K81AM,Ravensburger 00507 - tiptoi - Starterset mit Stift und Buch - Wieso? Weshalb? Warum? Entdecke den Bauernhof,"20,96","13,34",B00V8K7ZYK,Ravensburger 00506 - tiptoi - Starter-Set mit Stift und Buch - Wieso? Weshalb? Warum? Unsere Jahreszeiten,"14,82","16,32",B00385X3PI,Ravensburger 00502 - tiptoi: Starter-Set mit Stift und Buch,"11,86","1,64"
Amazon.de,vans,"99,8",B00QT5PPLY,Vans Authentic Unisex-Erwachsene Sneakers,"21,48",0,B0020MLYJM,Vans U Old Skool Dress VSDIALV Unisex-Erwachsene Sneaker,"10,1",0,B0020MLZ9Q,Vans U SK8-HI VD5IBPJ Unisex-Erwachsene Sneaker,"7,12",0
Amazon.de,barbie,"99,79",B00LD3MQ1E,"Mattel Barbie CHF54 - Glam Ferienhaus, Puppenzubehör","7,9","4,23",B00JMV2Y5M,"Mattel Barbie CCF84 - Barbie und die geheime Tür - Prinzessin Alexa, Puppe","7,3","4,4",B00V8KE5WK,Mattel Barbie CMR83  - Eine Prinzessin im Rockstar Camp - Prinzessin Courtney mit Mikrofon,"4,79","2,15"
Amazon.de,fifa 16 ps4,"99,79",B00YF1WYTU,FIFA 16 - [PlayStation 4],"86,57","56,73",B00ZPBBYKY,FIFA 16 - Deluxe Edition inkl. Steelbook (exkl. bei Amazon.de) - [PlayStation 4],"5,59","24,59",B00ZPKN6MY,FIFA 16 - Steelbook Edition (exkl. bei Amazon.de) - [PlayStation 4],"2,92","0,39"
Amazon.de,friteuse,"99,79",B001EONVY8,"Clatronic FR 3195 Kaltzone-Fritteuse 4 Liter 3 Körbe 2000 Watt, inox","13,4","6,81",B00PRZQGC4,Clatronic FR 3587 Kaltzone-Fritteuse,"9,57","4,67",B006TF4F88,"Moulinex AM3021 Fritteuse Super Uno / 1.800 Watt / Timer / wärmeisoliert / 1,5 kg Fassungsvermögen / weiß/hellgrau","8,62","5,07"
Amazon.de,halloween kostüm herren,"99,79",B00SZFYIYQ,,"8,54",0,B003TSYELG,"Smiffy's 29367L Grim-Reaper-Kostüm, L, schwarz","6,14","1,47",B00GTRF8W8,,"5,66",0
Amazon.de,kompressor,"99,79",B000ET2E74,"Mannesmann Mini-Alu-Kompressor 140 PSI, M01790","16,9","9,98",B00LALVTU8,"Einhell Kompressor TH-AC 200/24 OF (1,1 kW, 24 L, Ansaugleistung 140 l / min, 8 bar, ölfrei, große Räder und Haltebügel)","15,38","10,31",B003A5ZBY2,"Black & Decker ASI300 Kompressor, 11 bar / 160 psi","12,4","9,57"
Amazon.de,moto g,"99,79",B011NUQN3I,"Motorola Moto G 3. Generation Smartphone (12,7 cm (5 Zoll) Touchscreen-Display, 8 GB Speicher, Android 5.1.1) schwarz","59,69","41,65",B00N4NQ8H4,"Motorola Moto G 2. Generation Dual-Sim Smartphone (5 Zoll (12,7 cm) Touch-Display, 8 GB Speicher, Android 5.02) schwarz","26,85","30,08",B00GJG0Q0I,"Motorola Moto G Smartphone (11,4 cm (4,5 Zoll) HD-Display, 5 Megapixel Kamera, 1,2 GHz Quad-Core-Prozessor, 8 GB interner Speicher, Android 4.3 OS) schwarz","5,34",0
Amazon.de,nike air max,"99,79",B00PDENLTA,"Nike Air Max 90 537384, Herren Laufschuhe Training","7,32",0,B00W4W57HS,,"7,18",0,B00IY7VH58,"Nike Air Max 90 631744, Herren niedrig","3,59",0
Amazon.de,nintendo 3ds spiele,"99,79",B00ZTRCEBC,Animal Crossing: Happy Home Designer - [3DS],"11,54","0,86",B00801WWAW,New Super Mario Bros. 2,"6,02","4,04",B0071L2OK0,Animal Crossing: New Leaf,"4,87","0,8"
Amazon.de,office 2016,"99,79",B011N77TEI,Microsoft Office Home and Student 2016 (Product Key Card ohne Datenträger),"44,35","30,1",B011N74AAY,Microsoft Office Home and Business 2016 (Product Key Card ohne Datenträger),"31,34","32,11",B00Y49AA1C,SoftMaker Office Professional 2016 für Windows,"6,31","7,65"
Amazon.de,tales of zestiria,"99,79",B00ZFO4XCM,Tales of Zestiria - [PlayStation 4],"54,94","22,36",B010T0OVVE,Tales of Zestiria: Collector's Edition - [PlayStation 4],"18,25","3,56",B00ZFO4354,Tales of Zestiria - [PlayStation 3],"8,79","26,24"
Amazon.de,the walking dead,"99,79",B014RCRN3I,The Walking Dead - Die komplette fünfte Staffel - uncut / mit 3er Postcard Edition (exklusiv bei Amazon.de) [Blu-ray] [Limited Edition],"43,64","5,79",B0149BH53U,,"8,75",0,B00N5ARRGM,The Walking Dead - Die komplette vierte Staffel - Uncut / Extended [Blu-ray],"7,71","13,68"
