"Abteilung=[Amazon.de]","Suchbegriff=[]","ASINs oder Produkte eingeben=[]","Auswertungsbereich=[Monatlich]"," Wird angezeigt=[01.01.19 - 31.01.19]"
"Abteilung","Suchbegriff","Suchfrequenz-Rang ","#1 der angeklickten ASINs","Produkttitel #1","Klickrate #1","Umsatzrate #1","#2 der angeklickten ASINs","Produkttitel #2","Klickrate #2","Umsatzrate #2","#3 der angeklickten ASINs","Produkttitel #3","Klickrate #3","Umsatzrate #3"
"Amazon.de","headset",125,"B07CYS1PQS","VTAKOL V9 Gaming Headset für PS4, 3.5mm Surround Sound Kabelgebundenes Gaming Kopfhörer mit Mikrofon, LED-Licht, Kopfhörer für Laptop, Xbox one, PC, Smartphone","10,96%","15,27%","B00CJ5FPUE","Logitech G430 Gaming Kopfhörer (Dolby 7.1 Surround Sound für PC ) blau","10,68%","7,21%","B06VV8PQ28","PUNICOK G9000 PS4 Gaming Headset Kopfhörer mit Mikrofon 3.5mm On Ear Surround Sound Ohrhörer und Lautstärkeregelung für PS4 Xbox One PC Laptop Tablet Mobile Phones Blau …","5,83%","7,92%"
"Amazon.de","ipad",126,"B07BS3YFDM","Apple iPad 9,7 Display Wi-Fi 32GB - Space Grau","26,38%","33,00%","B07BS58WX6","Apple iPad 9,7 Display Wi-Fi 128GB - Space Grau","24,71%","22,03%","B07BS428L3","Apple iPad 9,7 Display Wi-Fi 32GB - Gold","7,63%","8,31%"
"Amazon.de","tischlampe",127,"B073GVWX2T","MiniSun – ‘Angus’ Tischleuchte im retro Körbchenstil mit einem schwarzen Finish und einem schwarzen Lampenschirm – Tischlampe","9,00%","5,92%","B009SNO60K","WOFI Tischleuchte Cesena 1-flammig, grau, Ø ca. 14 cm, Höhe ca. 31 cm, Stoffschirm 832401500000","6,95%","8,99%","B00VV32S2S","Schreibtischlampe LED TaoTronics Tischleuchte 5 Farb- und 7 Helligkeitsstufen dimmbar Touchfeldbedienung USB-Anschluss für Aufladung des Smartphones Weiß","6,64%","14,82%"
"Amazon.de","lego star wars",128,"B075GQ854W","LEGO Star Wars Kessel Run Millennium Falcon 75212 Star Wars Spielzeug","7,34%","3,50%","B075GQPB6V","LEGO Star Wars Imperial TIE Fighter 75211 Star Wars Spielzeug","4,75%","5,72%","B07D477PQL","Lego Star Wars 75251 - Darth Vaders Festung","4,69%","1,70%"
"Amazon.de","iphone 8",129,"B075LXNGFH","Apple iPhone 8 (64GB) - Space Grau","33,61%","46,97%","B075LZGVKJ","Apple iPhone 8 (64GB) - Silber","16,67%","14,81%","B075LY82PT","Apple iPhone 8 (64GB) - Gold","13,71%","14,49%"
"Amazon.de","jogginghose damen",130,"B007PMEO2G","Damen Sweathose mit Bündchen - schwarz, lang","12,78%","18,69%","B07MGJXB15","Nike Damen W NSW Gym VNTG Trainingshose","12,06%","9,51%","B07DBYBRXB","FITTOO Damen 2 Gestreift Streifen Freizeithose Jogginghose Hose Sportswear Style","10,21%","9,89%"
"Amazon.de","nachttischlampe",131,"B074QPGBV3","B.K.Licht Tischleuchte | Nachttisch-Leuchte für Schlafzimmer | Berührungssensor | Touchfunktion | IP20","14,21%","24,50%","B07CZ8RKM3","Tomons 2er Set LED Nachttischlampe aus Holz, LED Tischleuchte mit Stoffschirm für Schlafzimmer, Wohnzimmer, Arbeitszimmer, Beistelltisch – Weiß","6,18%","5,75%","B009SNO6NW","WOFI Tischleuchte Cesena 1-flammig, schwarz, Ø ca. 14 cm, Höhe ca. 31 cm, Stoffschirm 832401100000","5,80%","6,95%"
"Amazon.de","externe festplatte",132,"B06VVS7S94","WD Elements Portable, externe Festplatte - 1 TB - USB 3.0 - WDBUZG0010BBK-WESN","22,80%","26,20%","B01MTAEVJM","Tragbare externe Festplatte, hauchdünn, 6,3 cm, USB 3.0 für Laptop/PC/Xbox one/PS4 gold 160 GB","10,56%","6,18%","B06W55K9N6","WD Elements Portable, externe Festplatte - 2 TB - USB 3.0 - WDBU6Y0020BBK-WESN","8,28%","9,03%"
"Amazon.de","kleiderschrank",133,"B071H9HRSY","NEWFACE  Kleiderschrank 3-türig, 3 Schubkästen, Holz, beton + Weiß, 144.6 x 60 x 200 cm","6,53%","6,61%","B00BHC6O5U","SONGMICS Groß XXL Kleiderschrank Stoffschrank Faltschrank mit Kleiderstange 175 x 150 x 45 cm DREI hochrollbare Türen (Schwarz) LSF03H","6,50%","15,65%","B00DR78W1W","NEWFACE WNNS822X1-120 Winner Schwebetürenschrank mit 2 Türen, Holz, Weiß matt, 170.3 x 61.2 x 190.5 cm","6,44%","2,90%"
"Amazon.de","regal",134,"B01NBOEY9S","HOMFA Landhaus Bücherregal Bücherschrank 4 Nischen Standregal Aktenregal Bücher Regal Akten Schrank Universal Regal Weiß (Weiß 4 Nischen)","7,49%","4,88%","B075SWV8V3","SONGMICS Schuhregal aus Kunststoff Regalsystem Aufbewahrungsregal mit 16 Fächern offenes Steckregal erweiterbar für Kleidung Spielzeug Tasche, Weiß halbTransparent LPC44L","5,79%","8,62%","B07B7LT3WN","VASAGLE Standregal, Bücherregale, 4 Ebenen Leiter Regal, Stabiles Metall für den Rahmen, einfache Montage, für Wohnzimmer, Schlafzimmer, Küche, Vintage LLS44X","5,46%","4,38%"
"Amazon.de","fifty shades of grey",135,"B073FTBRK2","Fifty Shades Of Grey - Gefährliche Liebe - Unmaskierte Filmversion","30,44%","3,61%","B073FSW8CW","Fifty Shades Of Grey - Gefährliche Liebe - Unmaskierte Filmversion","19,73%","10,83%","B01N5UYKG8","Fifty Shades Of Grey - Gefährliche Liebe [dt./OV]","8,39%","0,63%"
"Amazon.de","pokemon",136,"B07B3GFFNH","Pokémon - Die TV-Serie: Gold und Silber","10,03%","0,31%","B072NF34CH","24 Stück Pokemon Figuren in einem Trag- und Aufbewahrungskoffer","7,61%","6,77%","B07B3GHSWX","Pokémon - Die TV-Serie: Gold und Silber","7,58%","0,82%"
"Amazon.de","skijacke damen",137,"B07HVD297N","APTRO Damen Skijacke warm Jacke gefüttert Winter Jacke Regenjacke","9,81%","13,82%","B01MSYZNGE","Killtec Skianzug Frauen Damenskianzug Skijacke Farb- und Größenwahl","6,97%","4,61%","B07GYT9Y2P","CAMEL CROWN Damen Ski 3-in-1-Jacke 2 Stück Outdoor Wasserdicht Winddicht Fleece Innen Kapuzenmantel","4,52%","4,61%"
"Amazon.de","handyhalter fürs auto",138,"B079CKJ1MP","Handyhalter fürs Auto Handyhalterung Auto Smartphone Halterung KFZ Handy Halter für Auto KFZ Handy Halterung für iPhone ,Samsung ,HTC,LG,HuaWei und jedes andere Smartphone oder GPS-Gerät, Autozubehör.","16,82%","21,30%","B07GQGX855","Lamicall Handy Autohalterung, Auto Vent Halterung : Universal 360 Grad Drehung KFZ Lüftung Halter für Phone XS Max, XR, X, 8, 7, 6S, Samsung S9 S8 S7, Huawei, andere Smartphone - Schwarz","13,49%","16,86%","B00ZFQZNBK","AUKEY Handyhalterung Auto Magnet Lüftung KFZ Halterung Universal für iPhone 7 / 6s / 6 / 5s / 5, Samsung S8 und jedes andere Smartphone oder GPS-Gerät","12,13%","13,82%"
"Amazon.de","dokumentation prime video deutsch",139,"B07BFLPGG7","Unsere Erde 2","4,97%","0,00%","B06XSDVXN4","Die Lotterie Des Lebens [OV]","4,19%","0,00%","B06XRNV7L6","Das Geheimnis (The Secret) [OV]","3,37%","0,00%"
"Amazon.de","led deckenleuchte",140,"B01M3P1JJV","24W LED Deckenleuchte kaltWeiß(6000K-6500K) Kinderzimmer Wand-Deckenleuchte IP44 Badezimmer geeignet Markantes Design","10,57%","15,15%","B07F6B49XX","Briloner Leuchten - LED Deckenleuchte-Panel, LED-Lampe, Wohnzimmer-Lampe, Deckenlampe, Deckenstrahler, 38W, Rechteckig Weiß, 119.5 cm","7,60%","3,76%","B01N7RSZ9A","B.K.Licht Deckenlampe LED 12W, Sternenlicht, Deckenleuchte für Wohnzimmer, Flur, Badezimmer, kaltweiss, 230V, IP20, Ø 290mm","5,51%","4,84%"
"Amazon.de","samsung galaxy s9",141,"B079SQ5VHX","Samsung Galaxy S9 Smartphone (5,8 Zoll, 64GB interner Speicher) - Deutsche Version","44,95%","39,29%","B079YWSLB9","Samsung Galaxy S9 Smartphone (5,8 Zoll Touch-Display, 64GB interner Speicher, Android, Dual SIM) Midgnight Black – Internationale Version","16,83%","19,86%","B07D4PRJKW","Samsung Galaxy S9 Smartphone (5,8 Zoll, 64GB interner Speicher) - Deutsche Version","6,55%","6,50%"
"Amazon.de","makita",142,"B01CO00N7I","Makita Akku-Schlagbohrschrauber 2 x 18V 3Ah, im Alukoffer inkl. 96-tlg. Zubehörset DHP453RFX2","11,69%","10,22%","B0042CWWS0","Makita B-43044 Bohrer Bit Set 66tlg. im MAKPAC","8,36%","10,52%","B01JIOGFD4","Makita Akku-Schlagbohrschrauber (2x Akku/Ladegerät im Transportkoffer, 170 W, 10.8 V) HP331DSAX3","7,63%","9,63%"
"Amazon.de","schuhregal",143,"B00FF3X4SC","SONGMICS XXL 10 Ebenen Schuhregal Schuhständer Stahlrohre (Φ16 mm) Stabil Schuhschrank Schuhablage für 50 paar Schuhe schwarz 100 x 175 x 29 cm LSR10H","9,41%","12,41%","B07175JYGH","Albatros Vincent (L) -Weiss-mit 14 Fächern und Klicksystem 104 x 48 x 30cm (BxHxT) Schuhschrank mit Sitzkissen, MDF, (Breite: 104 cm)","7,92%","4,71%","B07DJ4D2XN","PREMAG Portable Schuhablage Organizer Tower, weiß, modulare Schrankregal für platzsparende, Schuhregal Regale für Schuhe, Stiefel, Hausschuhe 2 * 5","4,52%","2,00%"
"Amazon.de","pullover herren",144,"B00WR6O33U","Nike Herren Kapuzenpullover Team Club","8,23%","6,99%","B071NH43ML","TOM TAILOR Herren Pullover Basic V-Neck Sweater","7,69%","12,24%","B07KTPSG4N","adidas Herren Core18 Sweatshirt","5,35%","4,36%"
"Amazon.de","filme",145,"B0792J5FFW","Wunder [dt./OV]","10,71%","7,41%","B079P4F2F1","Wind River [dt./OV]","5,47%","3,70%","B07KL5VVH6","I Still See You [dt./OV]","4,96%","4,63%"
"Amazon.de","badeanzug damen",146,"B07284S6HC","OLIPHEE Damen Schlankheits Badeanzug Raffung Einteiler High Neck Bademode Strandmode","9,79%","10,85%","B001DMKVC6","Speedo Damen Badeanzug Essential Endurance Plus Medalist","6,73%","9,37%","B07DW1RC7M","Happy Sailed Damen Badeanzug Farbverlauf Kreuz Rückseite Einteiler Swimsuit S-XL","5,61%","9,60%"
"Amazon.de","huawei",147,"B07BHDC9V6","HUAWEI P20 lite Smartphone (14.83 cm (5.84 Zoll), 64GB interner Speicher, 4GB RAM, 16 MP Plus 2 MP Kamera, Android 8.0, EMUI 8.0) Schwarz","26,82%","19,28%","B078JQW6W9","HUAWEI P smart Dual-SIM Smartphone (14,35 cm (5,6 Zoll) FullView Display, 13 MP Dual-Kamera, 32 GB interner Speicher, Android 8.0) Schwarz","10,02%","21,07%","B076CJFW9C","Huawei Mate 10 lite Dual-Sim Smartphone (14,97 cm (5,9 Zoll), 64GB interner Speicher, Android 7.0) graphite schwarz","7,55%","7,90%"
"Amazon.de","spiegel",148,"B07BBLS25W","Spiegelando KRISTALLSPIEGEL rechteckig - individuell nach Maß auswählen - Made in Germany - 5 Jahre Garantie - Auswahl: (Breite) 40 cm x (Höhe) 60 cm","13,60%","13,49%","B07FNB73XD","LED Spiegelleuchte von HOMEASY Dimmbar Spiegel Beleuchtung 10 Hollywood-Stil USB LED Spiegellampe Make-up Spiegel Glühbirnen","6,99%","3,01%","B00PIW2GE8","Livitat® Wandspiegel 140 x 50 cm Spiegel Badspiegel barock antik Silber","5,64%","3,87%"
"Amazon.de","shameless",149,"B0143EQYE4","Shameless - Staffel 1 [dt./OV]","24,38%","12,75%","B0143DWUI4","Shameless - Staffel 1 [dt./OV]","19,78%","0,00%","B07KTF6G52","Shameless Staffel 8","10,48%","5,88%"
"Amazon.de","bettwäsche 135x200 4teilig",150,"B079JWT3TM","VS Home Partner-Bettwäsche Heart Herz Valentinstag / 100% Baumwolle / 4-teilig / 135cm x 200 cm / in verschiedenen Farben erhältlich, Webart:Renforcé, Farbe:silber, Größe:135 cm x 200 cm","8,88%","6,97%","B076YYBKY1","4 teilig Microfaser Partner Bettwäsche Mr. und Mrs. Grau Creme Wende Optik, 2x 135x200 2x 80x80 cm","7,61%","6,97%","B008VOEC38","Bierbaum Bettwäsche 6277, Fein-Biber, Made in Germany, mokka 04, 135x200 + 80x80 cm","7,13%","9,22%"
"Amazon.de","thermoskanne",151,"B000VXQ3XO","Emsa 505490 Isolierkanne, 1 Liter, Quick Press Verschluss, 100% dicht, Transluzent Aubergine, Samba","10,19%","17,75%","B003GIS4RY","Thermos Edelstahl-Thermosflasche 1,0 l, leicht und kompakt","8,08%","6,97%","B07C35JF21","Aorin Vakuum-Isolierte Trinkflasche aus Hochwertigem Edelstahl - 24 Std Kühlen & 12 Std Warmhalten Pulverlackierung Kratzfestigkeit Leicht zu reinigen.","6,79%","6,53%"
"Amazon.de","schneeketten",152,"B00318CAYM","pewag Schneeketten 58575 brenta 9 XMB 73, 1 Paar","21,53%","31,34%","B07GGVFYZD","UniAuto Universal Schneeketten Einfach zu montieren Reifen Schneekette für Jede Reifenbreite 165-285mm,6-teiliges Set, [2018 Upgrade] (Gelb)","10,80%","8,49%","B00GMDQJFY","Lescars Anfahrhilfe: Schneeketten Größe M für Reifen 205/55 R16 u.v.m. (Schneeketten zur Standmontage)","4,51%","6,15%"
"Amazon.de","vibratoren für sie",153,"B0771GFNGJ","Vibratoren für Sie Klitoris und G-punkt mit Stoßfunktion - Adorime Silikon Rabbit Vibrator Analvibrator Dildo Erotik Sexspielzeug für Frauen und Paare mit 7 Vibrationsfrequenz","9,98%","13,34%","B07GX8ZX7T","Tracy's Dog G-Punkt Vibratoren für Sie mit Klitoris-Sauger,Stoßfunktion Analvibrator Paarvibratoren Butterfly Vibrator mit Klitoris und G-punkt Stimulation,Sexspielzeug für Frauen und Paare, Rosa","9,64%","9,48%","B07DL5FKGY","Wearable Vibratoren für Sie,Wasserdicht Vibrator Dildo Vibratoren mit Erwärmungsfunktion und Stoßfunktion für Sie Klitoris,Dualer Motor Vibrator Sexspielzeug für Frauen(Rosa)","9,45%","8,75%"
"Amazon.de","teekanne",154,"B00QXVUNEI","Boral Glas Teekanne Mikrowellenkanne 1,8L mit Teesieb","7,98%","13,60%","B07661YM28","Wenco Glaskanne/Teekanne mit Deckel, Füllvolumen: 1,25 l, Glas/Kunststoff, Transparent/Schwarz, Matura, 531078","6,21%","16,17%","B01NBSQUTB","Ecooe Teekanne Glas Teebereiter 1500 ml mit abnehmbare Edelstahl-Sieb Glaskanne Aufheizen auf dem Herd","5,77%","6,90%"
"Amazon.de","transformers",155,"B072Y61D84","Transformers: The Last Knight [dt./OV]","15,87%","0,00%","B00FYTIZKY","Transformers [dt./OV]","10,86%","0,00%","B072Y4S9X8","Transformers: The Last Knight [dt./OV]","9,39%","1,72%"
"Amazon.de","sex",156,"B07K2HZYB6","Sex Doll - Jung & käuflich","9,14%","0,00%","B074KV5K27","Urnight Masturbatoren Sex Men Cup Oral Sexspielzeug Heizfunktion Saugfunktion Wie Mund mit 6 Vibrationsmodi und 3 Intensitätsstufen Wasserdicht, 450 g","8,28%","6,72%","B07K2JBSF1","Sex Doll - Jung & käuflich","7,69%","3,56%"
"Amazon.de","bluetooth kopfhörer in ear",157,"B07L1QJ7JN","GEJIN Bluetooth Kopfhörer Kabellos In Ear True Wireless Earbuds mit Portable Mini Ladebox,Bluetooth V5.0 Stereo Headset Sport Ohrhörer,Noise Cancelling Kopfhörer mit Mikrofon","18,58%","0,33%","B07MLK837W","GEJIN Bluetooth Kopfhörer,Noise Cancelling Headset V5.0 Stereo-kopfhörer Sport Bluetooth kopfhörer in Ear mit MiniLadekästchen und Integriertem Mikrofon,kopfhörer bloothooth kabellos","12,18%","0,10%","B07J694TB1","Bluetooth Kopfhörer, ENACFIRE E18 Bluetooth Kopfhörer in Ear Bluetooth 5.0 Headset Stereo-Minikopfhörer Sport Kabellose Bluetooth Kopfhörer mit Portable Mini Ladekästchen und Integriertem Mikrofon","10,77%","17,69%"
"Amazon.de","nerf",158,"B01MXLMEAP","Hasbro B9837EU4 - N-Strike Elite Disruptor Spielzeugblaster, mit Trommelmagazin","10,13%","18,96%","B06X9Q5T2N","Hasbro C1294EU4 - N-Strike Modulus Regulator vollautomatischer Spielzeugblaster","8,64%","6,57%","B07B6961DV","Hasbro Nerf E0438EU4 Nerf N-Strike Elite Infinus, voll-motorisierter Spielzeug-Blaster, mit Schnell-Lade-Technologie, für Kinder & Erwachsene, inkl. 30 Darts & Trommelmagazin","6,43%","5,43%"
"Amazon.de","skibrille",159,"B01LYEHYI7","GANZTON Skibrille Snowboard Brille Doppel-Objektiv UV-Schutz Anti-Fog Skibrille Für Damen Und Herren Jungen Und Mädchen Schwarz","18,41%","16,79%","B004625W4W","Alpina Skibrille FreeSpirit, schwarz transparent dlh (black transparent dlh), One size, A7008-131","8,85%","9,57%","B07G51BLYR","Bfull Skibrille Für Damen und Herren Kids brillenträger Skibrille 100% OTG UV400 Anti-Fog UV-Schutz Skibrillen Snowboard Skibrille Schutz Ski Gogglesvv","8,70%","9,80%"
"Amazon.de","huawei p20 lite",160,"B07BHDC9V6","HUAWEI P20 lite Smartphone (14.83 cm (5.84 Zoll), 64GB interner Speicher, 4GB RAM, 16 MP Plus 2 MP Kamera, Android 8.0, EMUI 8.0) Schwarz","59,22%","53,48%","B07BHDDDHB","Huawei 51092FTP P20 lite Smartphone 64GB interner Speicher, 4GB RAM, 16 MP Plus 2MP Kamera, Android 8.0 EMUI 8.0, Blau","17,52%","24,16%","B07C8QTG91","HUAWEI P20 lite Smartphone BUNDLE (14.83 cm (5.84 Zoll), 64GB interner Speicher, 4GB RAM, 16 MP Plus 2 MP Kamera, Android 8.0, EMUI 8.0) Schwarz [Exklusiv bei Amazon] - Deutsche Version","4,51%","3,71%"
"Amazon.de","toniebox figuren",161,"B074W4WKMP","tonies® Hörfigur - 30 Lieblings-Kinderlieder - Spiel- & Bewegungslieder","14,42%","19,32%","B01ENQRTZK","Figur Heidi","5,59%","3,67%","B07CGQ6BBZ","Generic Boxie Board Wolke grau/matt - Das Regal für die Musikbox","4,72%","1,34%"
"Amazon.de","adidas schuhe herren",162,"B07JVPKTQG","adidas Unisex-Erwachsene Lite Racer Sneaker","8,66%","13,27%","B07KT8NRYX","adidas Herren Forest Grove Fitnessschuhe","7,98%","11,16%","B06X9LQLRB","Adidas Herren NMD_r1 Fitnessschuhe","6,57%","4,32%"
"Amazon.de","resident evil 2 remake",163,"B07DPBCXG7","Resident Evil 2 - 100% UNCUT [PlayStation 4 ]","59,34%","58,74%","B07DM6YN7G","Resident Evil remake 2 uncut PEGI - Bonus Edition - PS4","8,60%","13,82%","B07MSV7MC6","Resident Evil 2 Remake [Limited Lenticular uncut Edition] (PS4)","7,96%","4,77%"
"Amazon.de","der hobbit",164,"B00ILWH6SI","Der Hobbit: Eine unerwartete Reise (Extended Edition) [dt./OV]","22,75%","6,04%","B00P1VF84G","Der Hobbit: Smaugs Einöde - Extended Edition [dt./OV]","13,22%","2,75%","B00ILWBKBW","Der Hobbit: Eine unerwartete Reise (Extended Edition) [dt./OV]","13,08%","0,00%"
"Amazon.de","duschvorhang",165,"B00W02UDI0","iDesign Duschvorhang, Stoff, dunkelgrau, 180,0 cm x 200,0 cm","13,52%","18,65%","B073JBN7XW","Carttiya Duschvorhang Anti Schimmel, Eva Badewanne Vorhang 180x180 cm, Antibakteriell,Wasserdicht undmit 12 Ringe,Weiß","8,35%","9,37%","B01M68X2O3","GWELL Top Qualität Anti-Schimmel Duschvorhang Digitaldruck inkl. 12 Duschvorhangringe für Badezimmer Art-I 180x200cm","4,23%","3,88%"
"Amazon.de","the big bang theory",166,"B078WFMX41","The Big Bang Theory - Staffel 11 [dt./OV]","22,13%","1,43%","B01N7N2OWH","The Big Bang Theory - Staffel 10 [dt./OV]","17,79%","7,14%","B078WF5CBQ","The Big Bang Theory - Staffel 11 [dt./OV]","12,84%","5,71%"
"Amazon.de","fluch der karibik",167,"B00FCLK278","Fluch der Karibik","19,27%","8,31%","B00EXHJKT8","Fluch der Karibik","14,33%","37,56%","B071SDC2GC","Pirates of the Caribbean: Salazars Rache (Teil 5) [dt./OV]","7,30%","3,11%"
"Amazon.de","kondome",168,"B001GM3VKC","Billy Boy Kondome 100er Beutel Mix-Sortiment aus bunten, perlgenoppten, aromatisierten und extra feuchten Kondomen","15,81%","16,81%","B07GJFQ2DS","Durex Fun Explosion Kondome – Verschiedene Sorten für aufregende Vielfalt - Verhütung, die Spaß macht – 40er Großpackung (1 x 40 Stück)","10,98%","10,40%","B07GJLNJR5","Durex Gefühlsecht Kondome – Hauchzarte Kondome für intensives Empfinden und innige Zweisamkeit – 40er Großpackung (1 x 40 Stück)","9,63%","10,49%"
"Amazon.de","split",169,"B01MT8ADBP","Split [dt./OV]","47,24%","45,77%","B01N6Q3B0G","Split [dt./OV]","41,29%","2,68%","B01N145WO0","Split [Blu-ray]","3,20%","35,17%"
"Amazon.de","handyhülle iphone 6s",170,"B01MRWLGET","Imikoko® Marmor Hülle für iPhone 6/6s Matt Weich Silikon Marmor Handyhülle Schlank TPU","8,22%","7,47%","B079YVYT6R","kwmobile Apple iPhone 6 / 6S Hülle - Handyhülle für Apple iPhone 6 / 6S - Handy Case in Rosegold Transparent","6,05%","4,66%","B010MVJNTK","Spigen® [Ultra Hybrid Kompatibel mit iPhone 6S Hülle Einteilige Transparent Silikon TPU Schutzhülle für Apple iPhone 6S Case Crystal Clear (SGP11598)","6,02%","8,03%"
"Amazon.de","skihose damen",171,"B072MDBDYP","Mountain Warehouse Moon Skihose für Damen - Wasserabweisende Damenhose, verstellbarer Bund, abnehmbare Träger, Taschen - Ideale Skibekleidung Im Winter","9,68%","11,64%","B0742KJZLK","Icepeak Damen Noelia Hose","8,94%","10,51%","B074T9D93W","GITVIENAR Damen Gefüttert Winterhose wasserdicht + Winddicht + atmungsaktiv + warm + elastisch Verdickte Softshellhose Berghose Funktionshose Trekkinghose Wanderhose Outdoorhose Herbst Winter","8,73%","9,52%"
"Amazon.de","rucksack herren",172,"B07CHPF9C6","AUGUR Laptop Rucksack Business Rucksack für 15.6 zoll Laptop Schulrucksack mit USB-Ladeanschluss für Arbeit Wandern Reisen Camping,für Herren,Oxford,20-35L","13,28%","18,06%","B01NCME808","Jack Wolfskin Perfect Day Rucksack","6,08%","5,40%","B074Z3Q33X","Mardingtop 35L/40L Rucksack Erwachsene Taktischer Trekkingrucksacke Reiserucksack Outdoor Wanderrucksacke","6,07%","4,69%"
"Amazon.de","sicherheitsschuhe",173,"B01M67Z1KT","REIS Arbeitsschuhe Sicherheitsschuhe Schuhe Gr.36-48 Schutzschuhe Stahlkappe","13,13%","12,24%","B07BV775M6","LARNMERN Stahlkappe Sicherheitsschuhe Herren,LM-30 Atmungsaktiv Leichte Reflektierende Arbeitsschuhe","8,27%","9,70%","B07KYGCMTC","CHNHIRA Arbeitsschuhe Herren Stahlkappe Sicherheitsschuhe Leicht Sportlich und Atmungsaktiv Schutzschuhe Turnschuhe Damen Unisex","7,78%","5,49%"
"Amazon.de","peppa wutz",174,"B01N6AU7A4","Peppa Pig, Peppa feiert Weihnachten","14,02%","0,14%","B0797KZ2WV","Peppa Pig - Staffel 10 [dt./OV]","9,74%","0,00%","B012TQG894","Peppa Pig - Die Digitale Kollektion [dt./OV]","7,97%","0,00%"
"Amazon.de","schuhe damen",175,"B016MDZPVM","Stiefelparadies Damen Stiefeletten Chelsea Boots mit Blockabsatz Profilsohle Flandell","8,31%","9,83%","B00UCYWY1C","adidas Originals Superstar Unisex-Kinder Sneakers","6,20%","0,85%","B01M07T9BV","Stiefelparadies Unisex Damen Herren Stiefeletten Worker Boots Übergrößen Warm Gefüttert Flandell","5,16%","6,62%"
"Amazon.de","gardinen",176,"B075K699MC","BAILEY JO 2er-Pack Gardinen mit Verlauf-Farben Muster Vorhang Transparent Voile Vorhänge (BxH 140x225cm, grau mit Ösen)","6,92%","6,77%","B019JN9HIO","Deconovo Gardinen Blickdicht Ösen Gardinen Schlafzimmer Vorhang Blickdciht 175x140 cm Dunkelgrau 2er Set","6,90%","12,87%","B07BK572CW","Thermo-Verdunklungsvorhänge Feste weichfließende blickdichte Dunkelrot-Gardinen mit Ösen für Schlafzimmer, 137 cm x 117CM (H x B) 2er-Set","6,48%","8,99%"
"Amazon.de","schneeschaufel",177,"B00GHDFG3K","Fiskars Schneeräumer für kleine und große Schneemengen, Blattbreite: 52 cm, Kunststoff-Blatt/Aluminium-Stiel, Schwarz/Orange, SnowXpert, 1003469","18,18%","19,74%","B002NMOGYO","GARDENA combisystem-Schneeschieber KST 50: Schneeschaufel, abriebfeste Kunststoffkante, leichtes Kunststoffblatt, bis -40°C kälteschlagfest, Arbeitsbreite 50 cm (3241-20)","8,62%","7,92%","B00B21KZKQ","FUXTEC Schneeschaufel auf Rädern FX-SS740, höhenverstellbar - komfortables Schneeräumen, rückenschonender Schneeschieber, Schneeschild 75 cm Arbeitsbreite-Höhe 42 cm, platzsparend da zusammenklappbar","7,51%","3,89%"
"Amazon.de","tv",178,"B07B6JMD2Q","Samsung NU7179 138 cm (55 Zoll) LED Fernseher (Ultra HD, HDR, Triple Tuner, Smart TV)","18,78%","10,51%","B07CZ1YWVG","Dyon Enter 32 Pro-X 80 cm (32 Zoll) Fernseher (Triple Tuner)","14,72%","14,06%","B075R48B14","Dyon Live 22 Pro 54,6 cm (21,5 Zoll) Fernseher (Full-HD, Triple Tuner, DVB-T2 H.265 /HEVC)","5,82%","8,94%"
"Amazon.de","kinderwagen",179,"B00820VNIS","Bergsteiger Capri Kinderwagen 3 in 1 Kombikinderwagen Megaset 10 teilig inkl. Babyschale, Babywanne, Sportwagen und Zubehör","20,88%","12,25%","B01ELDCSHY","Kinderkraft Moov Multi Kinderwagen Kombikinderwagen 3in1 mit Buggy Babyschale Grau","7,70%","11,92%","B07B8QB4J7","Hot Mom Kombikinderwagen 3 in 1 Funktion mit Buggy und Babywanne 2018 neues Design, Baby Autoschale separate erhältlich - komplett Grey","7,65%","4,64%"
"Amazon.de","the 100",180,"B01290R0ZQ","The 100 Staffel 1","17,86%","4,14%","B0129294EY","The 100 Staffel 1","11,95%","7,69%","B07CM9TNFF","The 100 - Season 5 [OV]","10,29%","2,37%"
"Amazon.de","abendkleider lang",181,"B07KJB1KR5","Dearlove Damen Festlich Hochzeit Kleider Glänzend Elegant Lang Abendkleider Langarm Figurbetont Cocktailkleider Maxikleider","14,44%","12,35%","B01J3DTANM","Ever Love A-Linie Lang Spitze T¨¹ll R¨¹ckenfrei Abendkleid Ballkleid Hochzeit Brautjungfernkleid mit Tr?ger","9,31%","9,26%","B07KLWVZ4W","FIYOTE Damen Abendkeider Hochzeit Festlich Kleider Cocktailkleider Maxikleider Glänzend Partykleider 4 Farbe S/M/L/XL","5,93%","4,28%"
"Amazon.de","ninjago",182,"B00QMLJJGW","Lego Ninjago - Meister des Spinjitzu Staffel 2","9,46%","1,06%","B06ZXWJMV7","Lego Ninjago - Meister des Spinjitzu - Staffel 7.1","6,88%","2,03%","B00QMN05G8","Lego Ninjago - Meister des Spinjitzu Staffel 2","6,21%","2,39%"
